Filename,Mode,MatvR,MatvR_Percentage,RvSk,RvSk_Percentage,MatvSk,MatvSk_Percentage,r_tp_m_fn,r_tp_m_fn_per,r_tn_m_fp,r_tn_m_fp_per,m_tp_r_fn,m_tp_r_fn_per,m_tn_r_fp,m_tn_r_fp_per,s_tp_r_fn,s_tp_r_fn_per,s_tn_r_fp,s_tn_r_fp_per,r_tp_s_fn,r_tp_s_fn_per,r_tn_s_fp,r_tn_s_fp_per,s_tp_m_fn,s_tp_m_fn_per,s_tn_m_fp,s_tn_m_fp_per,m_tp_s_fn,m_tp_s_fn_per,m_tn_s_fp,m_tn_s_fp_per,Row,Column
mw1,Default,242,0.6004962779156328,293,0.7270471464019851,215,0.533498759305211,20,0.136986301369863,12,1.0,208,0.6227544910179641,2,1.0,155,0.824468085106383,15,0.8823529411764706,113,0.773972602739726,10,0.8333333333333334,26,0.1382978723404255,14,0.8235294117647058,174,0.5178571428571429,1,0.25,403,37
mw1,Mod,332,0.8238213399503722,179,0.4441687344913151,245,0.607940446650124,9,0.2368421052631578,24,1.0,298,0.91131498470948,1,1.0,143,0.910828025477707,5,0.2272727272727272,24,0.631578947368421,7,0.2916666666666667,26,0.1656050955414012,21,0.9545454545454546,197,0.600609756097561,1,0.5,403,37
optdigits,Default,2268,0.4348159509202454,2607,0.4998082822085889,2647,0.5074769938650306,319,0.1062979006997667,58,0.9508196721311476,1878,0.4118421052631579,13,0.8125,1038,0.4065804935370152,58,0.6170212765957447,1486,0.4951682772409197,25,0.4098360655737705,274,0.1073247160203682,88,0.9361702127659576,2278,0.499890278692122,7,0.5384615384615384,5216,64
optdigits,Mod,2957,0.566909509202454,5216,1.0,2466,0.4727760736196319,0,0.0,80,1.0,2877,0.5679036715357284,0,0.0,2877,1.0,70,1.0,2189,1.0,80,1.0,644,0.2238442822384428,53,0.7571428571428571,1759,0.4406312625250501,10,0.3703703703703703,5216,64
pc1,Default,111,0.1000901713255184,554,0.4995491433724076,591,0.5329125338142471,101,0.0978682170542635,0,0.0,0,0.0,10,1.0,0,0.0,41,1.0,513,0.4970930232558139,0,0.0,68,0.1310211946050096,40,0.975609756097561,477,0.5140086206896551,6,0.8571428571428571,1109,21
pc1,Mod,932,0.8403967538322813,544,0.4905320108205591,596,0.5374211000901713,14,0.1666666666666666,49,0.9074074074074074,865,0.9251336898395722,4,0.4444444444444444,452,0.931958762886598,12,0.3243243243243243,51,0.6071428571428571,29,0.5370370370370371,53,0.1092783505154639,36,0.972972972972973,501,0.5369774919614148,6,0.8571428571428571,1109,21
pima,Default,404,0.5260416666666666,555,0.72265625,405,0.52734375,23,0.1045454545454545,97,0.923809523809524,259,0.5679824561403509,25,0.7575757575757576,209,0.7133105802047781,141,0.7966101694915254,136,0.6181818181818182,69,0.6571428571428571,37,0.1262798634812286,164,0.9265536723163842,192,0.4285714285714285,12,0.48,768,8
pima,Mod,608,0.7916666666666666,486,0.6328125,322,0.4192708333333333,10,0.1851851851851851,197,0.8794642857142857,393,0.8993135011441648,8,0.2285714285714285,295,0.9049079754601228,22,0.22,23,0.4259259259259259,146,0.6517857142857143,49,0.1503067484662576,92,0.92,157,0.3617511520737327,24,0.75,768,8
satellite,Default,3272,0.5084693084693085,5129,0.797047397047397,3255,0.5058275058275058,220,0.1055662188099808,803,0.8902439024390244,2120,0.5321285140562249,129,0.5657894736842105,1889,0.7589393330654881,1081,0.8264525993883792,1484,0.7120921305182342,675,0.7483370288248337,256,0.1028525512253917,1176,0.8990825688073395,1739,0.4378147029204431,84,0.3888888888888889,6435,36
satellite,Mod,5364,0.8335664335664336,2511,0.3902097902097902,4367,0.6786324786324787,0,0.0,1388,1.0,3976,0.9038417822232324,0,0.0,1305,0.9177215189873418,451,0.3244604316546762,306,0.723404255319149,449,0.3234870317002882,0,0.0,1390,1.0,2977,0.6767447147078881,0,0.0,6435,36
satimage-2,Default,2939,0.5064621747372049,4361,0.7515078407720145,2948,0.5080130966741341,302,0.106638418079096,1,1.0,2629,0.509594882729211,7,1.0,2180,0.7514650120648052,70,0.9859154929577464,2111,0.745409604519774,0,0.0,313,0.1078938297138917,66,0.9295774647887324,2569,0.4981578437075819,0,0.0,5803,36
satimage-2,Mod,5210,0.8978114768223333,3218,0.5545407547820093,2678,0.4614854385662588,0,0.0,1,1.0,5209,0.9087578506629448,0,0.0,2937,0.9143835616438356,32,1.0,248,0.4741873804971319,1,1.0,354,0.110211706102117,28,0.875,2291,0.4449407651971256,5,0.5555555555555556,5803,36
spambase,Default,2331,0.5066289936970224,2509,0.5453162356009563,2382,0.5177135405346663,152,0.1131794489947877,787,0.919392523364486,1299,0.5216867469879518,93,0.5740740740740741,735,0.5585106382978723,493,0.5939759036144578,762,0.5673864482501861,519,0.6063084112149533,175,0.1329787234042553,762,0.9180722891566264,1350,0.5419510236852669,95,0.5828220858895705,4601,57
spambase,Mod,4413,0.9591393175396652,3507,0.7622256031297544,1077,0.2340795479243642,1,0.0080645161290322,1761,0.9977337110481588,2649,0.9556277056277056,2,0.3333333333333333,2237,0.9646399310047434,25,0.0425894378194207,42,0.3387096774193548,1203,0.681586402266289,16,0.006899525657611,586,0.9982964224872232,469,0.1691919191919192,6,0.8571428571428571,4601,57
thoracic_surgery,Default,252,0.5361702127659574,285,0.6063829787234043,245,0.5212765957446809,21,0.1088082901554404,24,0.8571428571428571,196,0.532608695652174,11,0.7333333333333333,125,0.6345177664974619,21,0.6774193548387096,121,0.6269430051813472,18,0.6428571428571429,24,0.1218274111675127,30,0.967741935483871,186,0.5181058495821727,5,0.8333333333333334,470,17
thoracic_surgery,Mod,361,0.7680851063829788,249,0.5297872340425532,242,0.5148936170212766,13,0.25,46,0.9019607843137256,298,0.884272997032641,4,0.4444444444444444,189,0.883177570093458,7,0.21875,27,0.5192307692307693,26,0.5098039215686274,40,0.1869158878504672,28,0.875,166,0.488235294117647,8,0.6666666666666666,470,17
thyroid,Default,1673,0.4435312831389183,1876,0.4973488865323436,1509,0.4000530222693531,197,0.0929683813119395,17,0.5,1428,0.4262686567164179,31,0.6458333333333334,792,0.4199363732767762,58,0.6373626373626373,1025,0.4837187352524776,1,0.0294117647058823,0,0.0,54,0.5934065934065934,1455,0.4354983537862915,0,0.0,3772,6
thyroid,Mod,3553,0.9419406150583244,3483,0.9233828207847296,162,0.0429480381760339,196,0.6901408450704225,23,1.0,3287,0.973925925925926,47,1.0,3255,0.9647302904564315,43,0.9347826086956522,165,0.5809859154929577,20,0.8695652173913043,81,0.0240071132187314,13,0.2826086956521739,68,0.0202320737875632,0,0.0,3772,6
vertebral,Default,133,0.5541666666666667,203,0.8458333333333333,132,0.55,17,0.1545454545454545,21,1.0,94,0.5026737967914439,1,1.0,90,0.8490566037735849,7,0.4375,94,0.8545454545454545,12,0.5714285714285714,16,0.1509433962264151,16,1.0,98,0.5212765957446809,2,1.0,240,6
vertebral,Mod,202,0.8416666666666667,127,0.5291666666666667,121,0.5041666666666667,7,0.2692307692307692,27,0.9310344827586208,168,0.8983957219251337,0,0.0,103,0.8728813559322034,0,0.0,11,0.4230769230769231,13,0.4482758620689655,19,0.1610169491525423,15,0.9375,87,0.4677419354838709,0,0.0,240,6
visualizing_livestock,Default,77,0.5923076923076923,107,0.823076923076923,80,0.6153846153846154,12,0.2222222222222222,13,1.0,51,0.5483870967741935,1,1.0,40,0.8333333333333334,9,0.9,46,0.8518518518518519,12,0.9230769230769232,10,0.2083333333333333,10,1.0,57,0.6,3,1.0,130,2
visualizing_livestock,Mod,111,0.8538461538461538,86,0.6615384615384615,63,0.4846153846153846,14,0.6086956521739131,21,0.9130434782608696,75,0.8928571428571429,1,0.3333333333333333,55,0.8088235294117647,1,0.25,10,0.4347826086956521,20,0.8695652173913043,17,0.25,4,1.0,36,0.4137931034482758,6,1.0,130,2
vowels,Default,657,0.4512362637362637,726,0.4986263736263736,715,0.4910714285714285,91,0.1109756097560975,15,0.7894736842105263,543,0.4268867924528302,8,0.6666666666666666,301,0.4146005509641873,28,0.6222222222222222,395,0.4817073170731707,2,0.1052631578947368,67,0.0922865013774104,35,0.7777777777777778,612,0.4815106215578285,1,0.0909090909090909,1456,12
vowels,Mod,1239,0.8509615384615384,1456,1.0,273,0.1875,38,0.2835820895522388,22,0.7096774193548387,1174,0.9244094488188976,5,0.3571428571428571,1272,1.0,19,1.0,134,1.0,31,1.0,120,0.0943396226415094,16,0.8421052631578947,122,0.0957613814756671,15,0.8333333333333334,1456,12
wbc,Default,164,0.4338624338624338,177,0.4682539682539682,149,0.3941798941798942,18,0.0807174887892376,2,1.0,129,0.3862275449101796,15,1.0,63,0.3298429319371728,19,0.9047619047619048,95,0.4260089686098655,0,0.0,0,0.0,7,0.3333333333333333,142,0.4264264264264264,0,0.0,378,30
wbc,Mod,357,0.9444444444444444,347,0.917989417989418,28,0.074074074074074,17,0.6296296296296297,5,0.7142857142857143,324,0.9700598802395208,11,0.8461538461538461,319,0.960843373493976,9,0.8181818181818182,14,0.5185185185185185,5,0.7142857142857143,10,0.0301204819277108,0,0.0,14,0.0416666666666666,4,0.2666666666666666,378,30
wine,Default,71,0.5503875968992248,74,0.5736434108527132,71,0.5503875968992248,9,0.1551724137931034,3,1.0,58,0.5420560747663551,1,1.0,37,0.5692307692307692,7,0.7,30,0.5172413793103449,0,0.0,10,0.1538461538461538,10,1.0,51,0.4811320754716981,0,0.0,129,13
wine,Mod,109,0.8449612403100775,58,0.4496124031007752,83,0.6434108527131783,7,0.3888888888888889,7,0.7777777777777778,95,0.8962264150943396,0,0.0,40,0.8888888888888888,1,0.1666666666666666,13,0.7222222222222222,4,0.4444444444444444,9,0.2,6,1.0,68,0.6538461538461539,0,0.0,129,13
