Filename,Mode,MatvR,MatvR_Percentage,RvSk,RvSk_Percentage,MatvSk,MatvSk_Percentage,r_tp_m_fn,r_tp_m_fn_per,r_tn_m_fp,r_tn_m_fp_per,m_tp_r_fn,m_tp_r_fn_per,m_tn_r_fp,m_tn_r_fp_per,s_tp_r_fn,s_tp_r_fn_per,s_tn_r_fp,s_tn_r_fp_per,r_tp_s_fn,r_tp_s_fn_per,r_tn_s_fp,r_tn_s_fp_per,s_tp_m_fn,s_tp_m_fn_per,s_tn_m_fp,s_tn_m_fp_per,m_tp_s_fn,m_tp_s_fn_per,m_tn_s_fp,m_tn_s_fp_per,Row,Column
ar1,Default,11,0.0909090909090909,7,0.0578512396694214,13,0.1074380165289256,2,0.0206185567010309,2,0.5,7,0.0686274509803921,0,0.0,3,0.03125,1,0.25,3,0.03125,0,0.0,2,0.0210526315789473,2,0.5,9,0.088235294117647,0,0.0,121,29
ar1,Mod,7,0.0578512396694214,6,0.0495867768595041,8,0.0661157024793388,2,0.0206185567010309,0,0.0,4,0.0404040404040404,1,0.25,4,0.0404040404040404,1,0.25,1,0.0104166666666666,0,0.0,2,0.0210526315789473,0,0.0,6,0.0606060606060606,0,0.0,121,29
ar3,Default,4,0.0634920634920634,3,0.0476190476190476,6,0.0952380952380952,0,0.0,3,0.5,1,0.0188679245283018,0,0.0,0,0.0,1,0.1666666666666666,2,0.0384615384615384,0,0.0,0,0.0,3,0.5,3,0.0566037735849056,0,0.0,63,29
ar3,Mod,2,0.0317460317460317,3,0.0476190476190476,4,0.0634920634920634,1,0.0192307692307692,1,0.1666666666666666,0,0.0,0,0.0,0,0.0,1,0.1666666666666666,2,0.0384615384615384,0,0.0,1,0.02,1,0.1666666666666666,2,0.0392156862745098,0,0.0,63,29
ar4,Default,5,0.0467289719626168,5,0.0467289719626168,6,0.0560747663551401,2,0.0240963855421686,1,0.125,2,0.0240963855421686,0,0.0,3,0.0357142857142857,0,0.0,1,0.0121951219512195,1,0.125,3,0.0352941176470588,2,0.2222222222222222,1,0.0120481927710843,0,0.0,107,29
ar4,Mod,3,0.02803738317757,3,0.02803738317757,3,0.02803738317757,1,0.0120481927710843,0,0.0,2,0.0238095238095238,0,0.0,3,0.0352941176470588,0,0.0,0,0.0,0,0.0,2,0.0235294117647058,1,0.125,0,0.0,0,0.0,107,29
ar6,Default,6,0.0594059405940594,6,0.0594059405940594,9,0.0891089108910891,2,0.0253164556962025,1,0.2,3,0.0375,0,0.0,2,0.0259740259740259,0,0.0,4,0.050632911392405,0,0.0,1,0.0135135135135135,0,0.0,8,0.0987654320987654,0,0.0,101,29
ar6,Mod,4,0.0396039603960396,4,0.0396039603960396,4,0.0396039603960396,3,0.0379746835443038,0,0.0,1,0.0129870129870129,0,0.0,1,0.0129870129870129,0,0.0,3,0.0379746835443038,0,0.0,2,0.0259740259740259,0,0.0,2,0.0259740259740259,0,0.0,101,29
arsenic-female-bladder,Default,21,0.0375670840787119,149,0.2665474060822898,130,0.2325581395348837,20,0.0434782608695652,0,0.0,0,0.0,1,0.0588235294117647,0,0.0,23,0.5897435897435898,126,0.2739130434782608,0,0.0,0,0.0,23,0.5897435897435898,107,0.2426303854875283,0,0.0,559,4
arsenic-female-bladder,Mod,96,0.1717352415026833,126,0.2254025044722719,46,0.0822898032200357,84,0.1826086956521739,0,0.0,0,0.0,12,0.4285714285714285,0,0.0,18,0.5294117647058824,108,0.2347826086956521,0,0.0,7,0.0199430199430199,9,0.2727272727272727,29,0.0777479892761394,1,0.04,559,4
arsenic-female-lung,Default,21,0.0375670840787119,152,0.2719141323792486,132,0.2361359570661896,21,0.0403846153846153,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0625,151,0.2903846153846154,0,0.0,0,0.0,1,0.0625,131,0.262,0,0.0,559,4
arsenic-female-lung,Mod,115,0.2057245080500894,122,0.2182468694096601,39,0.0697674418604651,114,0.2192307692307692,0,0.0,0,0.0,1,0.0625,0,0.0,1,0.0625,121,0.2326923076923077,0,0.0,18,0.0445544554455445,1,0.0625,20,0.0492610837438423,0,0.0,559,4
arsenic-male-bladder,Default,24,0.0429338103756708,154,0.2754919499105545,134,0.2397137745974955,22,0.0428849902534113,0,0.0,2,0.0040567951318458,0,0.0,0,0.0,3,0.1764705882352941,151,0.2926356589147287,0,0.0,0,0.0,3,0.1764705882352941,131,0.2641129032258064,0,0.0,559,4
arsenic-male-bladder,Mod,113,0.2021466905187835,122,0.2182468694096601,42,0.0751341681574239,113,0.2189922480620155,0,0.0,0,0.0,0,0.0,0,0.0,2,0.125,120,0.2325581395348837,0,0.0,27,0.0645933014354067,1,0.0666666666666666,13,0.0321782178217821,1,0.0666666666666666,559,4
arsenic-male-lung,Default,23,0.0411449016100178,152,0.2719141323792486,130,0.2325581395348837,23,0.0437262357414448,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,152,0.2889733840304182,0,0.0,0,0.0,0,0.0,130,0.2579365079365079,0,0.0,559,4
arsenic-male-lung,Mod,113,0.2021466905187835,124,0.221824686940966,35,0.0626118067978533,113,0.214828897338403,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,124,0.2357414448669201,0,0.0,20,0.0478468899521531,0,0.0,15,0.036319612590799,0,0.0,559,4
backache,Default,10,0.0555555555555555,25,0.1388888888888889,22,0.1222222222222222,5,0.0344827586206896,0,0.0,3,0.0209790209790209,2,0.3333333333333333,0,0.0,8,0.6666666666666666,17,0.1172413793103448,0,0.0,0,0.0,6,0.5,16,0.1111111111111111,0,0.0,180,31
backache,Mod,18,0.1,23,0.1277777777777777,9,0.05,14,0.096551724137931,0,0.0,0,0.0,4,0.5,0,0.0,6,0.6,17,0.1172413793103448,0,0.0,3,0.0227272727272727,2,0.2,3,0.0227272727272727,1,0.1111111111111111,180,31
breastw,Default,46,0.0673499267935578,164,0.240117130307467,198,0.2898975109809663,0,0.0,38,0.38,4,0.0090293453724604,4,0.0606060606060606,1,0.0023923444976076,141,0.597457627118644,22,0.0501138952164009,0,0.0,0,0.0,172,0.7319148936170212,26,0.0588235294117647,0,0.0,683,9
breastw,Mod,157,0.2298682284040995,162,0.2371888726207906,22,0.0322108345534407,25,0.0569476082004555,0,0.0,0,0.0,132,0.5814977973568282,0,0.0,139,0.594017094017094,23,0.0523917995444191,0,0.0,10,0.0236966824644549,10,0.0429184549356223,0,0.0,2,0.0088888888888888,683,9
cardio,Default,138,0.0753686510103768,167,0.091206990715456,104,0.056799563080284,84,0.0513133781307269,1,0.032258064516129,1,0.0006435006435006,52,0.6341463414634146,1,0.0006501950585175,65,0.6842105263157895,100,0.061087354917532,1,0.032258064516129,34,0.0215736040609137,24,0.2553191489361702,23,0.0146964856230031,23,0.2473118279569892,1831,21
cardio,Mod,132,0.0720917531403604,153,0.0835608956854178,61,0.0333151283451665,75,0.045815516188149,0,0.0,1,0.000639795265515,56,0.6436781609195402,1,0.0006443298969072,66,0.6804123711340206,86,0.0525351252290775,0,0.0,35,0.0220820189274447,16,0.1818181818181818,4,0.0025740025740025,6,0.0769230769230769,1831,21
climate-model-simulation-crashes,Default,54,0.1,445,0.8240740740740741,396,0.7333333333333333,47,0.0955284552845528,0,0.0,1,0.0022421524663677,6,1.0,0,0.0,43,1.0,402,0.8154158215010142,0,0.0,0,0.0,39,0.9069767441860463,357,0.796875,0,0.0,540,21
climate-model-simulation-crashes,Mod,149,0.2759259259259259,426,0.7888888888888889,279,0.5166666666666667,129,0.2616632860040568,0,0.0,0,0.0,20,1.0,0,0.0,39,1.0,387,0.7849898580121704,0,0.0,0,0.0,20,0.5128205128205128,259,0.7095890410958904,0,0.0,540,21
datatrieve,Default,6,0.0461538461538461,14,0.1076923076923077,19,0.1461538461538461,0,0.0,2,0.4,4,0.036697247706422,0,0.0,0,0.0,1,0.1666666666666666,13,0.1226415094339622,0,0.0,0,0.0,3,0.5,16,0.146788990825688,0,0.0,130,8
datatrieve,Mod,10,0.0769230769230769,13,0.1,5,0.0384615384615384,9,0.0849056603773584,0,0.0,0,0.0,1,0.1666666666666666,0,0.0,1,0.1666666666666666,12,0.1132075471698113,0,0.0,2,0.0208333333333333,0,0.0,3,0.0309278350515463,0,0.0,130,8
fertility,Default,11,0.11,44,0.44,50,0.5,1,0.0136986301369863,3,1.0,7,0.0886075949367088,0,0.0,0,0.0,5,0.7142857142857143,39,0.52,0,0.0,0,0.0,7,1.0,43,0.5443037974683544,0,0.0,100,9
fertility,Mod,32,0.32,43,0.43,13,0.13,27,0.36,0,0.0,0,0.0,5,0.7142857142857143,0,0.0,6,0.75,37,0.4933333333333333,0,0.0,2,0.05,1,0.125,10,0.2083333333333333,0,0.0,100,9
flare,Default,59,0.0553470919324577,321,0.3011257035647279,354,0.3320825515947467,13,0.0166240409207161,8,0.2105263157894736,38,0.047087980173482,0,0.0,0,0.0,56,0.5957446808510638,265,0.3367217280813214,0,0.0,0,0.0,63,0.6702127659574468,291,0.3579335793357933,0,0.0,1066,10
flare,Mod,289,0.2711069418386491,310,0.2908067542213883,84,0.0787992495309568,237,0.301143583227446,0,0.0,0,0.0,52,0.5777777777777777,0,0.0,56,0.5957446808510638,254,0.3227445997458704,0,0.0,23,0.0427509293680297,10,0.1123595505617977,40,0.072072072072072,11,0.1222222222222222,1066,10
glass,Default,5,0.0233644859813084,6,0.02803738317757,7,0.0327102803738317,3,0.0160427807486631,1,0.5,1,0.0054054054054054,0,0.0,0,0.0,1,0.5,5,0.0267379679144385,0,0.0,2,0.0109289617486338,0,0.0,5,0.0268817204301075,0,0.0,214,9
glass,Mod,3,0.014018691588785,5,0.0233644859813084,5,0.0233644859813084,2,0.0106951871657754,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,4,0.0213903743315508,0,0.0,1,0.0054347826086956,0,0.0,3,0.0161290322580645,1,0.5,214,9
ionosphere,Default,23,0.0655270655270655,54,0.1538461538461538,75,0.2136752136752136,1,0.0044843049327354,20,0.3773584905660377,2,0.0089285714285714,0,0.0,0,0.0,28,0.35,26,0.116591928251121,0,0.0,0,0.0,48,0.6,27,0.1205357142857142,0,0.0,351,33
