Filename,Mode,MatvR_Min,MatvR_Max,RvSk_Min,RvSk_Max,MatvSk_Min,MatvSk_Max,r_tp_m_fn_per_min,r_tp_m_fn_avg,r_tp_m_fn_per_max,r_tn_m_fp_per_min,r_tn_m_fp_avg,r_tn_m_fp_per_max,m_tp_r_fn_per_min,m_tp_r_fn_avg,m_tp_r_fn_per_max,m_tn_r_fp_per_min,m_tn_r_fp_avg,m_tn_r_fp_per_max,s_tp_r_fn_per_min,s_tp_r_fn_per_max,s_tn_r_fp_per_min,s_tn_r_fp_per_max,r_tp_s_fn_per_min,r_tp_s_fn_per_max,r_tn_s_fp_per_min,r_tn_s_fp_per_max,s_tp_m_fn_per_min,s_tp_m_fn_avg,s_tp_m_fn_per_max,s_tn_m_fp_per_min,s_tn_m_fp_avg,s_tn_m_fp_per_max,m_tp_s_fn_per_min,m_tp_s_fn_avg,m_tp_s_fn_per_max,m_tn_s_fp_per_min,m_tn_s_fp_avg,m_tn_s_fp_per_max,Row,Column
ar3,Mod,0.7301587301587301,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.1428571428571428,0.3015873015873015,0.0,6.782973813140189,0.5,0.8333333333333334,85.13973237177242,0.8333333333333334,0.8723404255319149,89.16635320320644,0.9375,0.0,0.9656864314494908,0.5,0.8723404255319149,0.8723404255319149,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0851063829787234,14.019841628870756,0.1489361702127659,0.5,83.56021185763979,1.0,0.0851063829787234,14.0638456217468,0.1666666666666666,0.0,10.199006333626238,1.0,63,29
ar4,Default,0.1588785046728972,0.2336448598130841,0.6448598130841121,0.6448598130841121,0.4299065420560747,0.5794392523364486,0.081081081081081,9.477481650145268,0.1216216216216216,0.0,32.36447105028984,1.0,0.1282051282051282,14.749147302859653,0.1666666666666666,0.5,67.0902089630885,1.0,0.2954545454545454,0.2954545454545454,1.0,1.0,0.581081081081081,0.581081081081081,1.0,1.0,0.0227272727272727,9.27680880271103,0.1590909090909091,0.8333333333333334,85.48365173352138,0.9166666666666666,0.4487179487179487,49.54092497548869,0.5316455696202531,0.0,11.932284166119704,0.6666666666666666,107,29
ar4,Mod,0.7850467289719626,0.8598130841121495,0.2523364485981308,0.2523364485981308,0.719626168224299,0.8130841121495327,0.0,4.5457611094085335,0.2222222222222222,1.0,91.75572888293335,1.0,0.8831168831168831,89.71693284692276,0.9113924050632912,0.0,4.644162830706185,1.0,0.8823529411764706,0.8823529411764706,0.1764705882352941,0.1764705882352941,0.7777777777777778,0.7777777777777778,0.125,0.125,0.0,7.117614093930612,0.2352941176470588,0.8823529411764706,90.5479468491048,1.0,0.7848101265822784,80.61248304064151,0.8333333333333334,0.0,1.90301033067616,1.0,107,29
ar6,Default,0.2178217821782178,0.3168316831683168,0.6534653465346535,0.6534653465346535,0.4356435643564356,0.5544554455445545,0.0746268656716417,9.104535663793264,0.1194029850746268,0.6666666666666666,84.5152605657744,1.0,0.1948051948051948,21.607916009390813,0.2435897435897435,0.0,19.987151820528137,1.0,0.3720930232558139,0.3720930232558139,1.0,1.0,0.5970149253731343,0.5970149253731343,1.0,1.0,0.0465116279069767,10.38231292934435,0.1627906976744186,1.0,88.0610378384632,1.0,0.4605263157894737,50.5908518842857,0.5324675324675324,0.0,10.33225125810723,1.0,101,29
ar6,Mod,0.7029702970297029,0.801980198019802,0.3069306930693069,0.3069306930693069,0.5742574257425742,0.7128712871287128,0.0,8.859146106382111,0.3333333333333333,0.8333333333333334,82.31604019530182,0.9166666666666666,0.8356164383561644,85.89195408935666,0.8904109589041096,0.0,1.504671515500251,0.5,0.8076923076923077,0.8076923076923077,0.0909090909090909,0.0909090909090909,0.5833333333333334,0.5833333333333334,0.1666666666666666,0.1666666666666666,0.0384615384615384,13.824127306028709,0.1923076923076923,0.8181818181818182,81.55373837636712,0.8181818181818182,0.6575342465753424,69.86943077980156,0.7236842105263158,0.0,2.088151468869526,0.6,101,29
arsenic-female-bladder,Default,0.1001788908765653,0.1001788908765653,0.4669051878354204,0.4669051878354204,0.4525939177101968,0.5026833631484794,0.1064718162839248,9.985242375828228,0.1064718162839248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.00000000000004,1.0,0.0,0.0,1.0,1.0,0.4237995824634655,0.4237995824634655,0.0,0.0,0.0869565217391304,10.198806236268869,0.1195652173913043,0.8793103448275862,89.84498756263324,0.9482758620689656,0.413953488372093,42.53576878346829,0.4361948955916473,0.0,20.601645123953496,0.625,559,4
arsenic-female-bladder,Mod,0.5742397137745975,0.6493738819320215,0.5044722719141324,0.5044722719141324,0.4633273703041144,0.5670840787119857,0.1842105263157894,26.119903416290597,0.3157894736842105,0.7608695652173914,72.56675393738423,0.8260869565217391,0.7342857142857143,76.2569894582739,0.7790368271954674,0.4210526315789473,43.272214942907794,0.6363636363636364,0.7591836734693878,0.7591836734693878,0.4418604651162791,0.4418604651162791,0.4824561403508772,0.4824561403508772,0.4782608695652174,0.4782608695652174,0.2285714285714285,26.29703336216375,0.3346938775510204,0.6976744186046512,69.95783221557942,0.8604651162790697,0.4645892351274787,48.96924478011516,0.5329512893982808,0.4090909090909091,42.39471784158135,0.6666666666666666,559,4
arsenic-female-lung,Default,0.1001788908765653,0.1001788908765653,0.4669051878354204,0.4669051878354204,0.4525939177101968,0.4955277280858676,0.0962962962962963,10.000759878715572,0.0962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.81932790314265,1.0,0.0,0.0,1.0,1.0,0.45,0.45,0.0,0.0,0.0808080808080808,9.94997193627629,0.1212121212121212,0.8888888888888888,89.11428173665843,1.0,0.4382716049382716,44.99370216991323,0.4607438016528926,0.0,0.3455461454310786,0.0,559,4
arsenic-female-lung,Mod,0.592128801431127,0.6529516994633273,0.4150268336314848,0.4150268336314848,0.5599284436493739,0.627906976744186,0.21875,25.911306754399877,0.328125,0.6666666666666666,67.57931894841293,1.0,0.7493734335839599,76.40538528285448,0.7855361596009975,0.6666666666666666,83.48638475905844,1.0,0.775,0.775,0.8823529411764706,0.8823529411764706,0.71875,0.71875,0.3333333333333333,0.3333333333333333,0.1875,25.73351430305664,0.3,0.6470588235294118,73.89127461365396,0.6470588235294118,0.6766169154228856,70.40226036291924,0.7220843672456576,0.0,2.763601261565081,0.1428571428571428,559,4
arsenic-male-bladder,Default,0.1001788908765653,0.1001788908765653,0.5295169946332737,0.5295169946332737,0.5044722719141324,0.5474060822898033,0.0990654205607476,10.028860081734528,0.0990654205607476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.05007817461816,1.0,0.0,0.0,1.0,1.0,0.514018691588785,0.514018691588785,0.0,0.0,0.0807692307692307,9.84307136231128,0.123076923076923,0.8095238095238095,89.76489794782742,0.8571428571428571,0.505175983436853,51.32526127747148,0.5279503105590062,0.0,1.338483836322585,0.25,559,4
arsenic-male-bladder,Mod,0.590339892665474,0.6654740608228981,0.4561717352415027,0.4561717352415027,0.5456171735241503,0.6135957066189625,0.2047244094488189,25.900245225948588,0.3622047244094488,1.0,74.20155245977716,1.0,0.7436548223350253,76.34620594189238,0.7949367088607595,1.0,69.26188127165763,1.0,0.8,0.8,0.8333333333333334,0.8333333333333334,0.7165354330708661,0.7165354330708661,0.625,0.625,0.2055555555555555,25.8517526648322,0.2888888888888888,0.7777777777777778,73.81563386632217,0.6666666666666666,0.6388888888888888,66.41672044252466,0.681592039800995,0.2,9.219852421589692,0.4545454545454545,559,4
arsenic-male-lung,Default,0.1001788908765653,0.1001788908765653,0.5295169946332737,0.5295169946332737,0.4973166368515205,0.5509838998211091,0.0989010989010989,10.034605140250646,0.0989010989010989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.030621475137792,1.0,0.0,0.0,1.0,1.0,0.5183150183150184,0.5183150183150184,0.0,0.0,0.0722433460076045,9.963642755877808,0.1292775665399239,1.0,90.3194327187399,0.9230769230769232,0.5020408163265306,51.83469079702338,0.5336048879837068,0.0,0.0,0.0,559,4
arsenic-male-lung,Mod,0.5813953488372093,0.6493738819320215,0.4508050089445438,0.4508050089445438,0.5205724508050089,0.5849731663685152,0.2148148148148148,26.902840961291734,0.3555555555555555,0.0,0.0,0.0,0.735,75.47270503467605,0.7825,1.0,100.00000000000004,1.0,0.7616822429906542,0.7616822429906542,1.0,1.0,0.6222222222222222,0.6222222222222222,0.0,0.0,0.2289719626168224,26.774578704150667,0.3037383177570093,0.6,64.10720911660167,1.0,0.5895522388059702,61.033367434920464,0.6293532338308457,0.5,50.37198019575508,1.0,559,4
backache,Default,0.4555555555555555,0.5444444444444444,0.5666666666666667,0.5666666666666667,0.4555555555555555,0.5555555555555556,0.0704225352112676,9.712660595031725,0.1267605633802817,0.8333333333333334,90.66629703843846,1.0,0.5217391304347826,54.18542917170334,0.5602836879432624,0.0,50.84813737876026,1.0,0.6075949367088608,0.6075949367088608,0.7857142857142857,0.7857142857142857,0.5633802816901409,0.5633802816901409,0.5,0.5,0.050632911392405,9.396479550226218,0.1645569620253164,0.9285714285714286,90.99082717562808,0.9285714285714286,0.460431654676259,48.81314088411093,0.5251798561151079,0.5,17.82562739517366,0.5,180,31
backache,Mod,0.6444444444444445,0.7444444444444445,0.5833333333333334,0.5833333333333334,0.3388888888888889,0.4611111111111111,0.08,17.335400758723935,0.28,0.9285714285714286,81.587042482309,1.0,0.8145161290322581,84.02958200029683,0.8582677165354331,0.0,24.45302890388575,1.0,0.8514851485148515,0.8514851485148515,0.1428571428571428,0.1428571428571428,0.4,0.4,0.5714285714285714,0.5714285714285714,0.1485148514851485,17.171290618374776,0.2574257425742574,0.8571428571428571,81.37784024407802,1.0,0.312,34.35782446497835,0.3951612903225806,0.5,53.85701518932389,1.0,180,31
breastw,Default,0.4978038067349927,0.5387994143484627,0.780380673499268,0.780380673499268,0.4231332357247437,0.4641288433382137,0.0196078431372549,3.0211867664969008,0.0261437908496732,0.7777777777777778,80.58448868463286,0.8444444444444444,0.6420047732696897,65.02945687308146,0.6526806526806527,0.7674418604651163,81.75910319603587,0.8679245283018868,0.7666666666666667,0.7666666666666667,0.8471615720524017,0.8471615720524017,0.4967320261437908,0.4967320261437908,0.2222222222222222,0.2222222222222222,0.0121212121212121,2.9539484564312377,0.0515151515151515,0.7816593886462883,80.08193887194702,0.8384279475982532,0.2400932400932401,24.47327543003468,0.2494004796163069,0.0566037735849056,3.474491608383863,0.0975609756097561,683,9
breastw,Mod,0.636896046852123,0.7013177159590044,0.8316251830161054,0.8316251830161054,0.2210834553440702,0.3060029282576866,0.2727272727272727,26.68030471262241,0.2840909090909091,0.3617021276595745,28.58087627923539,0.4042553191489361,0.8106508875739645,81.63637093332456,0.8235294117647058,0.8,79.56026215913641,0.834319526627219,0.8673469387755102,0.8673469387755102,0.8502415458937198,0.8502415458937198,0.4090909090909091,0.4090909090909091,0.3404255319148936,0.3404255319148936,0.1428571428571428,16.400577573856257,0.1989795918367347,0.2705314009661835,31.68496209964072,0.3961352657004831,0.0588235294117647,6.580214561071052,0.0710059171597633,0.1065088757396449,13.08712045552445,0.1666666666666666,683,9
cardio,Default,0.5499726925177498,0.588203167667941,0.6679410158383398,0.6679410158383398,0.4598580010922993,0.4959038776624795,0.117408906882591,14.110893373384627,0.1713900134952766,0.9571428571428572,92.93469459971296,0.9571428571428572,0.5613682092555332,57.35147235715188,0.5868102288021534,0.8421052631578947,73.57073903089456,0.7857142857142857,0.706140350877193,0.706140350877193,0.6022727272727273,0.6022727272727273,0.6383265856950068,0.6383265856950068,0.0,0.0,0.0581140350877193,7.380673422550656,0.094298245614035,0.8636363636363636,88.75507106749026,0.9147727272727272,0.4258021390374331,43.39798584381748,0.4445191661062542,0.0,0.0,0.0,1831,21
cardio,Mod,0.8367012561441836,0.8541780447842708,1.0,1.0,0.1458219552157291,0.1632987438558165,0.1142857142857142,14.044327764131795,0.2095238095238095,0.8672566371681416,91.23946832664176,0.9026548672566372,0.9383697813121272,94.0281008970548,0.945069490403706,0.2857142857142857,47.08869335953866,0.5217391304347826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0787096774193548,8.590559406603424,0.0864516129032258,0.8095238095238095,85.76945221358484,0.9047619047619048,0.0549305095962938,5.968913631160071,0.0616302186878727,0.4782608695652174,50.05882786993969,0.7142857142857143,1831,21
climate-model-simulation-crashes,Default,0.4666666666666667,0.5148148148148148,0.7425925925925926,0.7425925925925926,0.4685185185185185,0.5277777777777778,0.0669456066945606,9.885065135909358,0.104602510460251,0.8666666666666667,90.41083926610688,1.0,0.4977477477477477,51.58361657998999,0.5201793721973094,0.5,60.70165881460032,1.0,0.7480314960629921,0.7480314960629921,0.8620689655172413,0.8620689655172413,0.7322175732217573,0.7322175732217573,0.7333333333333333,0.7333333333333333,0.0629921259842519,10.008282602758074,0.1220472440944882,0.896551724137931,89.80304097220287,0.9310344827586208,0.4663677130044843,48.61424339659467,0.5,0.5,15.837758565768643,0.6666666666666666,540,21
climate-model-simulation-crashes,Mod,0.5370370370370371,0.6222222222222222,0.5444444444444444,0.5444444444444444,0.4222222222222222,0.5037037037037037,0.2086330935251798,28.552827559935945,0.3381294964028777,0.6538461538461539,72.02306058598457,0.6923076923076923,0.6857142857142857,71.70812817451585,0.7401129943502824,0.3076923076923077,44.59500504834919,0.5294117647058824,0.7235494880546075,0.7235494880546075,0.4375,0.4375,0.4172661870503597,0.4172661870503597,0.6538461538461539,0.6538461538461539,0.2559726962457337,29.02299583332084,0.3310580204778157,0.8125,69.93706798824049,0.8125,0.3753581661891118,40.64900003917559,0.4383954154727794,0.75,63.98202909536002,0.75,540,21
datatrieve,Default,0.5307692307692308,0.6538461538461539,0.823076923076923,0.823076923076923,0.4461538461538462,0.5538461538461539,0.0227272727272727,9.655320027950864,0.2045454545454545,1.0,87.275576623596,0.6,0.5943396226415094,63.33517497243568,0.6759259259259259,0.0,8.419305330124752,0.0,0.9333333333333332,0.9333333333333332,1.0,1.0,0.9090909090909092,0.9090909090909092,1.0,1.0,0.05,9.234400880226769,0.1666666666666666,1.0,87.7756704078797,0.8333333333333334,0.4622641509433962,49.39905539590213,0.5327102803738317,0.0,4.937269158501478,0.0,130,8
datatrieve,Mod,0.6,0.6923076923076923,0.4769230769230769,0.4769230769230769,0.4153846153846154,0.5692307692307692,0.0869565217391304,20.700586643047764,0.3043478260869565,0.8,73.22400571549554,0.8,0.7717391304347826,80.49488841909054,0.8279569892473119,0.5,30.81718885574535,0.6666666666666666,0.8103448275862069,0.8103448275862069,0.0,0.0,0.5217391304347826,0.5217391304347826,0.6,0.6,0.1724137931034483,21.240037669027256,0.3103448275862069,1.0,70.03452671071233,1.0,0.4666666666666667,50.876295910461714,0.5652173913043478,0.0,75.01409799034157,1.0,130,8
fertility,Default,0.46,0.54,0.59,0.59,0.41,0.49,0.0638297872340425,11.108986051941756,0.1489361702127659,0.8,91.05981646395934,1.0,0.4567901234567901,47.887713660415365,0.5,0.6666666666666666,57.56351220576866,1.0,0.5454545454545454,0.5454545454545454,0.7142857142857143,0.7142857142857143,0.574468085106383,0.574468085106383,0.6,0.6,0.0,1.7089779810948065,0.0681818181818181,0.8571428571428571,71.06472852576307,0.8571428571428571,0.4430379746835443,46.20936452435629,0.4875,0.0,0.2834803809754815,0.5,100,9
fertility,Mod,0.65,0.83,0.7,0.7,0.25,0.39,0.6341463414634146,70.35359752541316,0.8048780487804879,1.0,85.32806178056467,1.0,0.6590909090909091,73.52211996511708,0.8260869565217391,1.0,90.74577361535806,1.0,0.717391304347826,0.717391304347826,0.8333333333333334,0.8333333333333334,0.6829268292682927,0.6829268292682927,0.8,0.8,0.2391304347826087,31.83323926452477,0.391304347826087,0.1666666666666666,14.899305305311405,0.1666666666666666,0.2391304347826087,31.598359721551056,0.391304347826087,0.2857142857142857,28.305282417110988,0.2857142857142857,100,9
flare,Default,0.4296435272045028,0.4315196998123827,0.5150093808630394,0.5150093808630394,0.4662288930581613,0.5,0.1222030981067125,12.49465727405534,0.1290877796901893,1.0,100.00000000000004,1.0,0.3726937269372694,37.3459243011843,0.3745364647713226,1.0,100.00000000000004,1.0,0.3590361445783132,0.3590361445783132,0.7058823529411765,0.7058823529411765,0.5421686746987951,0.5421686746987951,0.5,0.5,0.0457831325301204,5.019637930401595,0.0650602409638554,0.6941176470588235,72.87811750102067,0.788235294117647,0.5105067985166872,51.44162932651248,0.5215782983970407,0.1875,31.15570617937547,0.4705882352941176,1066,10
flare,Mod,0.5600375234521576,0.7945590994371482,1.0,1.0,0.2054409005628517,0.4399624765478424,0.4131054131054131,51.75800528086955,0.7236467236467237,0.6017699115044248,62.845922408014026,0.7168141592920354,0.6254545454545455,70.46627852542038,0.8252252252252252,0.4705882352941176,52.34283002587589,0.627906976744186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1407129455909943,24.424069090241016,0.3545966228893058,0.217391304347826,33.0653625899339,0.4202898550724637,0.1747747747747747,28.769411969388724,0.3745454545454545,0.3720930232558139,47.20639079436151,0.5294117647058824,1066,10
glass,Default,0.4065420560747663,0.4626168224299065,0.4906542056074766,0.4906542056074766,0.4018691588785046,0.4392523364485981,0.0598290598290598,7.862876882785658,0.1111111111111111,0.3333333333333333,43.95667618575546,0.5,0.4148936170212766,42.46214851972221,0.4438502673796791,0.0,0.0,0.0,0.4368932038834951,0.4368932038834951,0.0,0.0,0.5042735042735043,0.5042735042735043,0.1666666666666666,0.1666666666666666,0.0,0.8632854755131074,0.0388349514563106,0.4,27.939015512650386,0.4,0.4491978609625668,45.56124474869053,0.4705882352941176,0.0,0.0,0.0,214,9
glass,Mod,0.8738317757009346,0.9392523364485982,0.9439252336448598,0.9439252336448598,0.0514018691588785,0.116822429906542,0.3809523809523809,50.5426415295532,0.6666666666666666,0.7142857142857143,71.88930398002807,0.7142857142857143,0.9301075268817204,94.4856641862511,0.962566844919786,0.3333333333333333,28.8201739474996,0.5,0.978021978021978,0.978021978021978,0.5,0.5,0.8095238095238095,0.8095238095238095,0.8571428571428571,0.8571428571428571,0.0109890109890109,3.2821884704545496,0.0494505494505494,0.0,1.8177552637045296,1.0,0.0374331550802139,5.473537054780332,0.0648648648648648,0.5,25.59370494859545,1.0,214,9
ionosphere,Default,0.5925925925925926,0.6552706552706553,0.5868945868945868,0.5868945868945868,0.4045584045584046,0.4273504273504273,0.0138888888888888,2.3804375219040383,0.0555555555555555,0.6911764705882353,75.33985358765197,0.8235294117647058,0.6787330316742082,68.36388259483624,0.6909090909090909,0.3225806451612903,45.55745732839404,0.6,0.7551020408163265,0.7551020408163265,0.4545454545454545,0.4545454545454545,0.5,0.5,0.2058823529411764,0.2058823529411764,0.0,0.4143880960683654,0.0,0.6868686868686869,70.25422936117326,0.7171717171717171,0.334841628959276,33.85548147422972,0.3378378378378378,0.0,4.474760950551851,0.125,351,33
ionosphere,Mod,0.7806267806267806,0.8490028490028491,0.945868945868946,0.945868945868946,0.188034188034188,0.2507122507122507,0.2,41.91615735388328,0.5333333333333333,0.5106382978723404,58.84472495704149,0.6382978723404256,0.9420289855072465,95.88384690386536,0.966346153846154,0.6933333333333334,73.83723138368259,0.7763157894736842,0.995049504950495,0.995049504950495,1.0,1.0,0.9333333333333332,0.9333333333333332,1.0,1.0,0.0594059405940594,5.984619671599788,0.0891089108910891,0.2571428571428571,31.15044661270558,0.3714285714285714,0.073170731707317,7.650105159077047,0.0891089108910891,0.2876712328767123,34.44390382799513,0.3714285714285714,351,33
kc3,Default,0.8537117903930131,0.8799126637554585,0.5458515283842795,0.5458515283842795,0.5087336244541485,0.5611353711790393,0.0,12.297430654293686,0.2727272727272727,0.8484848484848485,84.00025492044048,0.7575757575757576,0.9705882352941176,97.54566695496338,0.9789473684210528,0.0,12.237261647707996,0.2727272727272727,1.0,1.0,0.4545454545454545,0.4545454545454545,1.0,1.0,0.6363636363636364,0.6363636363636364,0.1153846153846153,12.996711340150204,0.1634615384615384,0.7727272727272727,84.85226524286291,0.9545454545454546,0.5093333333333333,51.88525820520563,0.5335120643431636,0.1666666666666666,50.79251232755704,0.75,458,39
kc3,Mod,0.7489082969432315,0.8013100436681223,0.5895196506550219,0.5895196506550219,0.3515283842794759,0.408296943231441,0.0980392156862745,15.14432264765479,0.2549019607843137,0.7037037037037037,81.15153801614741,0.8518518518518519,0.8736263736263736,88.20711398522255,0.8956043956043956,0.1111111111111111,38.669050982114726,0.5555555555555556,0.8666666666666667,0.8666666666666667,0.35,0.35,0.2941176470588235,0.2941176470588235,0.5185185185185185,0.5185185185185185,0.0851851851851851,11.115267732004387,0.137037037037037,0.8,79.52317116278435,0.8,0.3214285714285714,34.04468628877494,0.3581267217630854,0.5555555555555556,53.97929258521325,0.5,458,39
letter,Default,0.48125,0.52,0.8225,0.8225,0.48125,0.51875,0.0788381742738589,10.018923998518243,0.1230982019363762,0.96,88.696006120475,0.96,0.5059347181008902,51.83285887216089,0.5293244246473645,0.875,71.41594515926549,0.8571428571428571,0.8453333333333334,0.8453333333333334,1.0,1.0,0.8395573997233748,0.8395573997233748,1.0,1.0,0.0826666666666666,10.012238100949409,0.1186666666666666,0.92,90.31422030983472,0.96,0.4892353377876763,50.027634263548734,0.5096439169139466,0.4285714285714285,49.721164137360624,0.75,1600,32
letter,Mod,0.87125,0.88375,0.655625,0.655625,0.349375,0.375625,0.0119047619047619,5.9137039267849465,0.0833333333333333,0.9125,93.44253721853316,0.95,0.9408410548823948,94.38693774644258,0.9451566951566952,0.0,8.822593594911362,0.5,0.95995995995996,0.95995995995996,0.16,0.16,0.5238095238095238,0.5238095238095238,0.475,0.475,0.053053053053053,6.42007005350474,0.072072072072072,0.84,93.48370593647276,1.0,0.3276474769012082,33.351328772559775,0.3383297644539614,0.2727272727272727,39.14193749611712,1.0,1600,32
lungcancer_GSE31210,Default,0.4469026548672566,0.5353982300884956,0.5398230088495575,0.5398230088495575,0.4557522123893805,0.5442477876106194,0.0631578947368421,10.093349267756974,0.1368421052631579,0.8333333333333334,88.88871106107413,1.0,0.4825581395348837,50.43486906038748,0.5260115606936416,0.5,52.3827594099082,1.0,0.5445544554455446,0.5445544554455446,0.625,0.625,0.5157894736842106,0.5157894736842106,0.25,0.25,0.0594059405940594,9.571928228509517,0.1386138613861386,0.7916666666666666,89.24843226094913,0.9166666666666666,0.4508670520231214,46.99779593740329,0.4941860465116279,0.0,15.0858649878943,0.5,226,23
lungcancer_GSE31210,Mod,0.7389380530973452,0.7920353982300885,1.0,1.0,0.2079646017699115,0.2610619469026549,0.04,9.41310064105122,0.16,0.8260869565217391,88.18024362735301,0.8695652173913043,0.8596491228070176,86.86298487140664,0.8786127167630058,0.0,13.74036470663964,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0843373493975903,10.55850075513054,0.1144578313253012,0.75,89.88652144431335,1.0,0.1213872832369942,13.12114993436644,0.1403508771929824,0.5,63.44651116882761,1.0,226,23
lympho,Default,0.4797297297297297,0.5878378378378378,0.5,0.5,0.4391891891891892,0.5472972972972973,0.0579710144927536,9.779392073144788,0.1739130434782608,0.6,86.11448666035291,1.0,0.4961240310077519,51.3962098784416,0.5511811023622047,0.0,0.8420349255660748,0.0,0.527027027027027,0.527027027027027,0.1666666666666666,0.1666666666666666,0.4927536231884058,0.4927536231884058,0.0,0.0,0.0405405405405405,8.842944033155472,0.1486486486486486,0.8333333333333334,86.21575397481584,1.0,0.4453125,47.36596395852109,0.5039370078740157,0.0,0.0,0.0,148,18
lympho,Mod,0.4864864864864865,0.6081081081081081,0.8378378378378378,0.8378378378378378,0.3918918918918919,0.527027027027027,0.3043478260869565,37.550269279895886,0.4782608695652174,0.0,0.0,0.0,0.6404494382022472,68.26732727680653,0.7333333333333333,1.0,68.81932790314265,1.0,0.8829787234042553,0.8829787234042553,1.0,1.0,0.7608695652173914,0.7608695652173914,0.0,0.0,0.3085106382978723,36.27103557561954,0.4148936170212766,0.5,60.53848077543454,0.6666666666666666,0.2857142857142857,33.57384754673687,0.3888888888888889,0.0,0.0,0.0,148,18
mw1,Default,0.5409429280397022,0.6004962779156328,0.7270471464019851,0.7270471464019851,0.4789081885856079,0.533498759305211,0.0684931506849315,9.2785289990721,0.136986301369863,0.8333333333333334,90.35732016272036,1.0,0.592814371257485,60.52684448076467,0.6227544910179641,0.0,33.739959392595615,1.0,0.824468085106383,0.824468085106383,0.8823529411764706,0.8823529411764706,0.773972602739726,0.773972602739726,0.8333333333333334,0.8333333333333334,0.0744680851063829,10.481980733919674,0.1382978723404255,0.8823529411764706,89.63072246303896,0.8235294117647058,0.4821428571428571,49.7874343112948,0.5178571428571429,0.5,14.470934982320564,0.25,403,37
mw1,Mod,0.7791563275434243,0.8238213399503722,0.4441687344913151,0.4441687344913151,0.543424317617866,0.607940446650124,0.0263157894736842,10.788098478074646,0.2368421052631578,0.8333333333333334,88.16516849433349,1.0,0.8878787878787879,89.81279405389694,0.91131498470948,0.0,3.4306466115034078,1.0,0.910828025477707,0.910828025477707,0.2272727272727272,0.2272727272727272,0.631578947368421,0.631578947368421,0.2916666666666667,0.2916666666666667,0.0828025477707006,12.188861988987464,0.1656050955414012,0.9090909090909092,89.79598375002458,0.9545454545454546,0.5623100303951368,58.193215986139855,0.600609756097561,0.3333333333333333,14.85033269903424,0.5,403,37
optdigits,Default,0.4179447852760736,0.4348159509202454,0.4998082822085889,0.4998082822085889,0.4921395705521472,0.5074769938650306,0.0939686771076308,10.077155279678935,0.1062979006997667,0.9344262295081968,92.15421871094844,0.9508196721311476,0.4029424681598594,40.77276641047654,0.4118421052631579,0.6,60.23470188860947,0.8125,0.4065804935370152,0.4065804935370152,0.6170212765957447,0.6170212765957447,0.4951682772409197,0.4951682772409197,0.4098360655737705,0.4098360655737705,0.0932236584410497,9.999572102504263,0.1073247160203682,0.946808510638298,92.2561781484523,0.9361702127659576,0.4914323374340949,49.57252715371445,0.499890278692122,0.375,36.5349246274683,0.5384615384615384,5216,64
optdigits,Mod,0.5272239263803681,0.566909509202454,1.0,1.0,0.433090490797546,0.4727760736196319,0.1964367291000456,19.839035715673845,0.0,0.875,81.65241593316442,1.0,0.5593687374749499,56.7851573418914,0.5679036715357284,0.6296296296296297,41.90621621430318,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.855131483399827,0.2238442822384428,1.0,81.93150661349134,0.7571428571428571,0.4320963284642716,43.2128684949793,0.4406312625250501,0.0,48.66148297940522,0.3703703703703703,5216,64
pc1,Default,0.1000901713255184,0.1000901713255184,0.4995491433724076,0.4995491433724076,0.4806131650135257,0.5329125338142471,0.0978682170542635,9.938766187706303,0.0978682170542635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.00000000000004,1.0,0.0,0.0,1.0,1.0,0.4970930232558139,0.4970930232558139,0.0,0.0,0.0732177263969171,11.07051469378932,0.1310211946050096,0.7804878048780488,89.90762467392288,0.975609756097561,0.4866595517609391,50.366837517685326,0.5140086206896551,0.4375,45.542218873760376,0.8571428571428571,1109,21
pc1,Mod,0.8169522091974752,0.8403967538322813,0.4905320108205591,0.4905320108205591,0.5013525698827773,0.5374211000901713,0.0476190476190476,8.421072750178196,0.1666666666666666,0.8703703703703703,91.25923881803864,0.9074074074074074,0.9143468950749464,91.80556916112604,0.9251336898395722,0.125,33.41753318722768,0.4444444444444444,0.931958762886598,0.931958762886598,0.3243243243243243,0.3243243243243243,0.6071428571428571,0.6071428571428571,0.5370370370370371,0.5370370370370371,0.0659793814432989,9.574053179131994,0.1092783505154639,0.8378378378378378,90.46780900593086,0.972972972972973,0.5175718849840255,53.0576932349236,0.5369774919614148,0.5384615384615384,53.13938675075605,0.8571428571428571,1109,21
