Filename,Mode,MatvR,MatvR_Percentage,RvSk,RvSk_Percentage,MatvSk,MatvSk_Percentage,r_tp_m_fn,r_tp_m_fn_per,r_tn_m_fp,r_tn_m_fp_per,m_tp_r_fn,m_tp_r_fn_per,m_tn_r_fp,m_tn_r_fp_per,s_tp_r_fn,s_tp_r_fn_per,s_tn_r_fp,s_tn_r_fp_per,r_tp_s_fn,r_tp_s_fn_per,r_tn_s_fp,r_tn_s_fp_per,s_tp_m_fn,s_tp_m_fn_per,s_tn_m_fp,s_tn_m_fp_per,m_tp_s_fn,m_tp_s_fn_per,m_tn_s_fp,m_tn_s_fp_per,Row,Column
PieChart3,Mod,52,0.0482822655524605,46,0.042711234911792,0,0.0,38,0.0417582417582417,0,0.0,0,0.0,14,0.6666666666666666,0,0.0,12,0.631578947368421,34,0.0373626373626373,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1077,37
PizzaCutter1,Default,33,0.0499243570347957,20,0.0302571860816944,2,0.0030257186081694,28,0.0476190476190476,0,0.0,0,0.0,5,0.3125,0,0.0,5,0.3125,15,0.0255102040816326,0,0.0,2,0.0035523978685612,0,0.0,0,0.0,0,0.0,661,37
PizzaCutter1,Mod,31,0.0468986384266263,24,0.0363086232980332,1,0.0015128593040847,25,0.042517006802721,0,0.0,0,0.0,6,0.3529411764705882,0,0.0,5,0.3125,19,0.032312925170068,0,0.0,1,0.00177304964539,0,0.0,0,0.0,0,0.0,661,37
PizzaCutter3,Default,60,0.0575263662511984,35,0.0335570469798657,6,0.0057526366251198,44,0.0498301245753114,0,0.0,0,0.0,16,0.64,0,0.0,9,0.5,26,0.029445073612684,0,0.0,4,0.0047562425683709,1,0.04,0,0.0,1,0.04,1043,37
PizzaCutter3,Mod,44,0.0421860019175455,39,0.037392138063279,1,0.0009587727708533,33,0.0373725934314835,0,0.0,0,0.0,11,0.55,0,0.0,10,0.5263157894736842,29,0.0328425821064552,0,0.0,1,0.0011764705882352,0,0.0,0,0.0,0,0.0,1043,37
analcatdata_apnea1,Default,8,0.0168421052631578,372,0.783157894736842,384,0.8084210526315789,0,0.0,1,0.1111111111111111,7,0.0186666666666666,0,0.0,0,0.0,50,0.819672131147541,322,0.8797814207650273,0,0.0,0,0.0,53,0.8688524590163934,331,0.8826666666666667,0,0.0,475,3
analcatdata_apnea1,Mod,37,0.0778947368421052,388,0.8168421052631579,429,0.9031578947368422,0,0.0,5,0.5555555555555556,32,0.08,0,0.0,0,0.0,50,0.819672131147541,338,0.9234972677595628,0,0.0,0,0.0,57,0.9344262295081968,372,0.93,0,0.0,475,3
analcatdata_apnea2,Default,8,0.0168421052631578,363,0.7642105263157895,374,0.7873684210526316,0,0.0,0,0.0,8,0.0213903743315508,0,0.0,0,0.0,48,0.8275862068965517,315,0.8677685950413223,0,0.0,0,0.0,48,0.8275862068965517,326,0.8716577540106952,0,0.0,475,3
analcatdata_apnea2,Mod,48,0.1010526315789473,395,0.8315789473684211,446,0.9389473684210526,0,0.0,8,0.8,40,0.0985221674876847,0,0.0,0,0.0,54,0.84375,341,0.9393939393939394,0,0.0,0,0.0,62,0.96875,384,0.9458128078817734,0,0.0,475,3
analcatdata_apnea3,Default,7,0.0155555555555555,346,0.7688888888888888,357,0.7933333333333333,0,0.0,1,0.125,6,0.0168067226890756,0,0.0,0,0.0,46,0.8363636363636363,300,0.8620689655172413,0,0.0,0,0.0,49,0.8909090909090909,308,0.8651685393258427,0,0.0,450,3
analcatdata_apnea3,Mod,39,0.0866666666666666,369,0.82,412,0.9155555555555556,0,0.0,6,0.75,33,0.0859375,0,0.0,0,0.0,46,0.8363636363636363,323,0.9281609195402298,0,0.0,0,0.0,53,0.9636363636363636,359,0.9348958333333334,0,0.0,450,3
analcatdata_challenger,Default,72,0.5217391304347826,0,0.0,78,0.5652173913043478,0,0.0,4,0.6666666666666666,68,0.5714285714285714,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6666666666666666,74,0.6218487394957983,0,0.0,138,2
analcatdata_challenger,Mod,36,0.2608695652173913,0,0.0,42,0.3043478260869565,0,0.0,2,0.3333333333333333,34,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3333333333333333,40,0.4705882352941176,0,0.0,138,2
analcatdata_chlamydia,Default,13,0.13,70,0.7,86,0.86,0,0.0,2,1.0,11,0.1549295774647887,0,0.0,0,0.0,15,0.8333333333333334,55,0.9482758620689656,0,0.0,0,0.0,18,1.0,68,0.9577464788732394,0,0.0,100,3
analcatdata_chlamydia,Mod,23,0.23,74,0.74,100,1.0,0,0.0,2,1.0,21,0.2592592592592592,0,0.0,0,0.0,16,0.8421052631578947,58,1.0,0,0.0,0,0.0,19,1.0,81,1.0,0,0.0,100,3
analcatdata_lawsuit,Default,20,0.0757575757575757,25,0.0946969696969697,45,0.1704545454545454,0,0.0,2,0.2222222222222222,18,0.079646017699115,0,0.0,1,0.0053475935828877,3,0.2307692307692307,21,0.1014492753623188,0,0.0,0,0.0,6,0.4615384615384615,39,0.1725663716814159,0,0.0,264,4
analcatdata_lawsuit,Mod,31,0.1174242424242424,29,0.1098484848484848,3,0.0113636363636363,27,0.1310679611650485,0,0.0,0,0.0,4,0.3076923076923077,0,0.0,4,0.3076923076923077,25,0.1213592233009708,0,0.0,2,0.0111111111111111,0,0.0,1,0.0055865921787709,0,0.0,264,4
analcatdata_neavote,Default,19,0.19,5,0.05,22,0.22,0,0.0,2,1.0,17,0.2048192771084337,0,0.0,1,0.0158730158730158,0,0.0,4,0.0606060606060606,0,0.0,0,0.0,2,1.0,20,0.2409638554216867,0,0.0,100,3
analcatdata_neavote,Mod,12,0.12,9,0.09,0,0.0,12,0.1818181818181818,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.1363636363636363,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,3
annthyroid,Default,581,0.0806944444444444,432,0.06,86,0.0119444444444444,428,0.0649468892261001,0,0.0,1,0.0001622586402725,152,0.7238095238095238,1,0.0001593879502709,114,0.6627906976744186,317,0.0481031866464339,0,0.0,60,0.0097024579560155,4,0.0211640211640211,15,0.0024433946896888,7,0.0364583333333333,7200,6
annthyroid,Mod,508,0.0705555555555555,466,0.0647222222222222,31,0.0043055555555555,370,0.0561456752655538,0,0.0,1,0.000160745860794,137,0.7025641025641025,1,0.000159897665494,128,0.6881720430107527,337,0.0511380880121396,0,0.0,8,0.0012888674077654,1,0.0053475935828877,17,0.0027348777348777,5,0.0261780104712041,7200,6
appendicitis,Default,7,0.0660377358490566,4,0.0377358490566037,10,0.0943396226415094,0,0.0,3,0.5,4,0.0519480519480519,0,0.0,0,0.0,1,0.1428571428571428,3,0.0416666666666666,0,0.0,0,0.0,2,0.4,8,0.1038961038961039,0,0.0,106,7
appendicitis,Mod,5,0.0471698113207547,3,0.0283018867924528,0,0.0,4,0.0555555555555555,0,0.0,0,0.0,1,0.1428571428571428,0,0.0,0,0.0,3,0.0416666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,106,7
ar1,Default,6,0.0495867768595041,0,0.0,2,0.0165289256198347,0,0.0,0,0.0,6,0.058252427184466,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0192307692307692,0,0.0,121,29
ar1,Mod,2,0.0165289256198347,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0202020202020202,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,121,29
ar3,Default,2,0.0317460317460317,0,0.0,2,0.0317460317460317,0,0.0,1,0.2,1,0.0188679245283018,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.0188679245283018,0,0.0,63,29
ar3,Mod,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63,29
ar4,Default,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,107,29
ar4,Mod,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,107,29
ar6,Default,2,0.0198019801980198,1,0.0099009900990099,2,0.0198019801980198,0,0.0,0,0.0,2,0.0246913580246913,0,0.0,0,0.0,0,0.0,1,0.0128205128205128,0,0.0,0,0.0,0,0.0,2,0.0246913580246913,0,0.0,101,29
ar6,Mod,1,0.0099009900990099,1,0.0099009900990099,0,0.0,1,0.0128205128205128,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0128205128205128,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,101,29
arsenic-female-bladder,Default,19,0.033989266547406,89,0.1592128801431127,68,0.1216457960644007,19,0.0413043478260869,0,0.0,0,0.0,0,0.0,0,0.0,8,0.3333333333333333,81,0.1760869565217391,0,0.0,0,0.0,7,0.2916666666666667,61,0.1386363636363636,0,0.0,559,4
arsenic-female-bladder,Mod,94,0.1681574239713774,93,0.1663685152057245,9,0.0161001788908765,83,0.1804347826086956,0,0.0,0,0.0,11,0.4074074074074074,0,0.0,9,0.36,84,0.1826086956521739,0,0.0,5,0.0132978723404255,0,0.0,3,0.0080213903743315,1,0.0384615384615384,559,4
arsenic-female-lung,Default,20,0.035778175313059,81,0.1449016100178891,60,0.1073345259391771,20,0.0384615384615384,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,81,0.1557692307692307,0,0.0,0,0.0,0,0.0,60,0.1202404809619238,0,0.0,559,4
arsenic-female-lung,Mod,113,0.2021466905187835,94,0.1681574239713774,7,0.0125223613595706,113,0.2173076923076923,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,94,0.1807692307692307,0,0.0,6,0.0145985401459854,0,0.0,1,0.0024630541871921,0,0.0,559,4
arsenic-male-bladder,Default,17,0.0304114490161001,84,0.1502683363148479,64,0.1144901610017889,17,0.0331384015594541,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,84,0.1637426900584795,0,0.0,0,0.0,0,0.0,64,0.1298174442190669,0,0.0,559,4
arsenic-male-bladder,Mod,108,0.1932021466905187,90,0.1610017889087656,7,0.0125223613595706,108,0.2105263157894736,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,90,0.175438596491228,0,0.0,5,0.0122850122850122,0,0.0,2,0.0049504950495049,0,0.0,559,4
arsenic-male-lung,Default,19,0.033989266547406,78,0.1395348837209302,58,0.1037567084078712,19,0.0363288718929254,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,78,0.1491395793499044,0,0.0,0,0.0,0,0.0,58,0.1153081510934393,0,0.0,559,4
arsenic-male-lung,Mod,108,0.1932021466905187,94,0.1681574239713774,7,0.0125223613595706,108,0.2065009560229445,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,94,0.1797323135755258,0,0.0,4,0.0096618357487922,0,0.0,3,0.0072639225181598,0,0.0,559,4
backache,Default,3,0.0166666666666666,14,0.0777777777777777,11,0.0611111111111111,2,0.0137931034482758,0,0.0,0,0.0,1,0.1666666666666666,0,0.0,2,0.2857142857142857,12,0.0827586206896551,0,0.0,0,0.0,1,0.1428571428571428,10,0.0699300699300699,0,0.0,180,31
backache,Mod,16,0.0888888888888888,17,0.0944444444444444,0,0.0,13,0.0896551724137931,0,0.0,0,0.0,3,0.375,0,0.0,4,0.4444444444444444,13,0.0896551724137931,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,180,31
breastw,Default,32,0.0468521229868228,146,0.2137628111273792,183,0.2679355783308931,0,0.0,30,0.3157894736842105,2,0.0045351473922902,0,0.0,0,0.0,130,0.5652173913043478,16,0.0364464692482915,0,0.0,0,0.0,163,0.7086956521739131,20,0.0451467268623024,0,0.0,683,9
breastw,Mod,151,0.2210834553440702,150,0.219619326500732,2,0.0029282576866764,25,0.0569476082004555,0,0.0,0,0.0,126,0.5575221238938053,0,0.0,131,0.5670995670995671,19,0.0432801822323462,0,0.0,0,0.0,2,0.0085836909871244,0,0.0,0,0.0,683,9
cardio,Default,130,0.070999453850355,93,0.0507919169852539,36,0.0196613872200983,75,0.045843520782396,0,0.0,0,0.0,55,0.632183908045977,1,0.0006333122229259,34,0.5151515151515151,58,0.0354523227383863,0,0.0,7,0.0044642857142857,1,0.0128205128205128,8,0.0050987890376035,20,0.2061855670103092,1831,21
cardio,Mod,128,0.0699071545603495,100,0.054614964500273,15,0.0081922446750409,74,0.0452322738386308,0,0.0,0,0.0,54,0.627906976744186,1,0.0006297229219143,50,0.6097560975609756,49,0.0299511002444987,0,0.0,4,0.0025559105431309,2,0.0240963855421686,3,0.0019181585677749,6,0.0689655172413793,1831,21
climate-model-simulation-crashes,Default,48,0.0888888888888888,339,0.6277777777777778,287,0.5314814814814814,44,0.089430894308943,0,0.0,0,0.0,4,1.0,0,0.0,36,1.0,303,0.6158536585365854,0,0.0,0,0.0,31,0.8611111111111112,256,0.5752808988764045,0,0.0,540,21
climate-model-simulation-crashes,Mod,146,0.2703703703703703,375,0.6944444444444444,227,0.4203703703703704,127,0.258130081300813,0,0.0,0,0.0,19,1.0,0,0.0,38,1.0,337,0.6849593495934959,0,0.0,0,0.0,18,0.4736842105263157,209,0.5741758241758241,0,0.0,540,21
datatrieve,Default,5,0.0384615384615384,6,0.0461538461538461,11,0.0846153846153846,0,0.0,2,0.4,3,0.0275229357798165,0,0.0,0,0.0,1,0.1666666666666666,5,0.0476190476190476,0,0.0,0,0.0,2,0.4,9,0.0825688073394495,0,0.0,130,8
datatrieve,Mod,9,0.0692307692307692,7,0.0538461538461538,0,0.0,8,0.0761904761904762,0,0.0,0,0.0,1,0.1666666666666666,0,0.0,1,0.1666666666666666,6,0.0571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,130,8
fertility,Default,5,0.05,29,0.29,37,0.37,0,0.0,2,1.0,3,0.0384615384615384,0,0.0,0,0.0,4,0.5714285714285714,25,0.3424657534246575,0,0.0,0,0.0,7,1.0,30,0.3846153846153846,0,0.0,100,9
fertility,Mod,28,0.28,31,0.31,4,0.04,24,0.3287671232876712,0,0.0,0,0.0,4,0.5714285714285714,0,0.0,4,0.5714285714285714,27,0.3698630136986301,0,0.0,0,0.0,0,0.0,4,0.0833333333333333,0,0.0,100,9
flare,Default,28,0.0262664165103189,243,0.2279549718574108,276,0.2589118198874296,0,0.0,6,0.1578947368421052,22,0.0271940667490729,0,0.0,0,0.0,45,0.5421686746987951,198,0.2531969309462916,0,0.0,0,0.0,49,0.5903614457831325,227,0.279901356350185,0,0.0,1066,10
flare,Mod,259,0.2429643527204502,261,0.2448405253283302,19,0.0178236397748592,213,0.2723785166240409,0,0.0,0,0.0,46,0.5476190476190477,0,0.0,41,0.5189873417721519,220,0.2813299232736573,0,0.0,8,0.0145454545454545,3,0.0352941176470588,5,0.0091407678244972,3,0.0352941176470588,1066,10
glass,Default,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,214,9
glass,Mod,1,0.0046728971962616,0,0.0,0,0.0,1,0.0053475935828877,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,214,9
ionosphere,Default,19,0.0541310541310541,33,0.094017094017094,53,0.150997150997151,0,0.0,19,0.3653846153846153,0,0.0,0,0.0,0,0.0,22,0.2933333333333333,11,0.0493273542600896,0,0.0,0,0.0,42,0.56,11,0.0493273542600896,0,0.0,351,33
ionosphere,Mod,36,0.1025641025641025,33,0.094017094017094,1,0.0028490028490028,11,0.0493273542600896,0,0.0,0,0.0,25,0.3205128205128205,0,0.0,21,0.2837837837837837,12,0.0538116591928251,0,0.0,1,0.0047619047619047,0,0.0,0,0.0,0,0.0,351,33
kc3,Default,7,0.0152838427947598,10,0.0218340611353711,5,0.0109170305676855,6,0.0153061224489795,0,0.0,0,0.0,1,0.0625,0,0.0,3,0.1666666666666666,7,0.0178571428571428,0,0.0,0,0.0,2,0.1111111111111111,2,0.0051679586563307,1,0.0588235294117647,458,39
kc3,Mod,22,0.0480349344978165,16,0.0349344978165938,1,0.0021834061135371,17,0.0433673469387755,0,0.0,0,0.0,5,0.25,0,0.0,3,0.1666666666666666,13,0.0331632653061224,0,0.0,1,0.0026666666666666,0,0.0,0,0.0,0,0.0,458,39
letter,Default,133,0.083125,54,0.03375,61,0.038125,124,0.083614295347269,0,0.0,0,0.0,9,0.6923076923076923,0,0.0,1,0.2,53,0.035738368172623,0,0.0,49,0.0348754448398576,0,0.0,4,0.0029411764705882,8,0.4210526315789473,1600,32
letter,Mod,89,0.055625,68,0.0425,17,0.010625,81,0.0546190155091031,0,0.0,0,0.0,8,0.6666666666666666,0,0.0,5,0.7142857142857143,61,0.0411328388401888,2,0.5,11,0.0078236130867709,0,0.0,5,0.0035714285714285,1,0.0833333333333333,1600,32
lungcancer_GSE31210,Default,6,0.0265486725663716,5,0.0221238938053097,0,0.0,4,0.0223463687150838,0,0.0,0,0.0,2,0.2857142857142857,2,0.0111731843575419,1,0.1666666666666666,2,0.0111731843575419,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,226,23
lungcancer_GSE31210,Mod,7,0.0309734513274336,5,0.0221238938053097,0,0.0,5,0.0279329608938547,0,0.0,0,0.0,2,0.2857142857142857,1,0.0056497175141242,1,0.1666666666666666,3,0.0167597765363128,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,226,23
lympho,Default,3,0.0202702702702702,26,0.1756756756756756,31,0.2094594594594594,0,0.0,0,0.0,3,0.0225563909774436,0,0.0,0,0.0,0,0.0,26,0.203125,0,0.0,0,0.0,0,0.0,31,0.2330827067669172,0,0.0,148,18
lympho,Mod,34,0.2297297297297297,32,0.2162162162162162,0,0.0,34,0.265625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,148,18
mw1,Default,12,0.0297766749379652,10,0.0248138957816377,2,0.0049627791563275,9,0.0254957507082152,0,0.0,0,0.0,3,0.3,0,0.0,3,0.3,7,0.0198300283286118,0,0.0,1,0.0029239766081871,0,0.0,1,0.0029239766081871,0,0.0,403,37
mw1,Mod,15,0.0372208436724565,10,0.0248138957816377,2,0.0049627791563275,12,0.0339943342776204,0,0.0,0,0.0,3,0.3,0,0.0,4,0.3636363636363636,6,0.0169971671388102,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1538461538461538,403,37
optdigits,Default,496,0.0950920245398773,893,0.1712039877300613,445,0.0853144171779141,463,0.0918833101805913,0,0.0,4,0.0008733624454148,29,1.0,4,0.0009517011658339,50,1.0,839,0.166534339023422,0,0.0,26,0.0061860575779205,39,0.78,380,0.0833881939872723,0,0.0,5216,64
optdigits,Mod,1182,0.2266104294478527,911,0.1746549079754601,194,0.0371932515337423,1112,0.2207225089321159,0,0.0,1,0.0002546473134708,69,1.0,2,0.0004786979415988,46,1.0,863,0.1712641397102599,0,0.0,127,0.03175,0,0.0,53,0.0134997452878247,14,0.2,5216,64
pc1,Default,71,0.0640216411181244,56,0.0504959422903516,2,0.0018034265103697,58,0.0577114427860696,0,0.0,0,0.0,13,0.52,0,0.0,11,0.4782608695652174,45,0.044776119402985,0,0.0,1,0.0010570824524312,0,0.0,1,0.0010570824524312,0,0.0,1109,21
pc1,Mod,74,0.0667267808836789,64,0.0577096483318304,2,0.0018034265103697,60,0.0597014925373134,0,0.0,0,0.0,14,0.5384615384615384,0,0.0,11,0.4782608695652174,53,0.0527363184079602,0,0.0,1,0.001058201058201,0,0.0,0,0.0,1,0.04,1109,21
pima,Default,34,0.0442708333333333,38,0.0494791666666666,14,0.0182291666666666,17,0.0353430353430353,0,0.0,0,0.0,17,0.425,0,0.0,23,0.4893617021276595,15,0.0311850311850311,0,0.0,2,0.0042918454935622,5,0.1063829787234042,4,0.0085470085470085,3,0.0666666666666666,768,8
pima,Mod,62,0.0807291666666666,52,0.0677083333333333,4,0.0052083333333333,25,0.0519750519750519,0,0.0,0,0.0,37,0.6065573770491803,0,0.0,32,0.5714285714285714,20,0.0414937759336099,0,0.0,1,0.0021881838074398,2,0.032258064516129,0,0.0,1,0.0163934426229508,768,8
satellite,Default,410,0.0637140637140637,740,0.1149961149961149,329,0.0511266511266511,38,0.0087036188731103,2,0.01,2,0.0004618937644341,368,0.6501766784452296,1,0.0002337540906965,651,0.7649823736780259,88,0.0201603665521191,0,0.0,0,0.0,254,0.2984723854289072,75,0.0172294968986905,0,0.0,6435,36
satellite,Mod,837,0.13006993006993,763,0.1185703185703185,51,0.0079254079254079,151,0.0345933562428407,0,0.0,0,0.0,686,0.7742663656884876,0,0.0,643,0.7627520759193357,120,0.0274914089347079,0,0.0,21,0.0049633656346017,15,0.0167973124300112,4,0.0009492168960607,11,0.0123734533183352,6435,36
satimage-2,Default,405,0.0697914871618128,304,0.0523866965362743,125,0.0215405824573496,405,0.0718977454287236,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,304,0.0539676903958814,0,0.0,90,0.0170519136036377,0,0.0,35,0.0067011296189929,0,0.0,5803,36
satimage-2,Mod,427,0.0735826296743064,341,0.0587627089436498,67,0.0115457521971394,426,0.0756257766731759,0,0.0,0,0.0,1,0.0142857142857142,0,0.0,0,0.0,341,0.0605361263980117,0,0.0,48,0.0091725587617045,0,0.0,19,0.0036510376633358,0,0.0,5803,36
spambase,Default,453,0.0984568572049554,16,0.0034775048902412,417,0.0906324712019126,218,0.0782203085755292,0,0.0,0,0.0,235,0.9957627118644068,0,0.0,0,0.0,16,0.0057409400789379,0,0.0,182,0.0661577608142493,0,0.0,0,0.0,235,0.9957627118644068,4601,57
spambase,Mod,22,0.0047815692240817,20,0.0043468811128015,0,0.0,21,0.007534983853606,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.0068173663437387,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,4601,57
thoracic_surgery,Default,24,0.051063829787234,41,0.0872340425531914,17,0.0361702127659574,14,0.0375335120643431,1,0.1666666666666666,5,0.0137362637362637,4,0.4444444444444444,4,0.011204481792717,17,0.7391304347826086,20,0.0536193029490616,0,0.0,0,0.0,5,0.3333333333333333,12,0.0330578512396694,0,0.0,470,17
