Filename,Mode,MatvR_Min,MatvR_Max,RvSk_Min,RvSk_Max,MatvSk_Min,MatvSk_Max,r_tp_m_fn_per_min,r_tp_m_fn_avg,r_tp_m_fn_per_max,r_tn_m_fp_per_min,r_tn_m_fp_avg,r_tn_m_fp_per_max,m_tp_r_fn_per_min,m_tp_r_fn_avg,m_tp_r_fn_per_max,m_tn_r_fp_per_min,m_tn_r_fp_avg,m_tn_r_fp_per_max,s_tp_r_fn_per_min,s_tp_r_fn_avg,s_tp_r_fn_per_max,s_tn_r_fp_per_min,s_tn_r_fp_avg,s_tn_r_fp_per_max,r_tp_s_fn_per_min,r_tp_s_fn_avg,r_tp_s_fn_per_max,r_tn_s_fp_per_min,r_tn_s_fp_avg,r_tn_s_fp_per_max,s_tp_m_fn_per_min,s_tp_m_fn_avg,s_tp_m_fn_per_max,s_tn_m_fp_per_min,s_tn_m_fp_avg,s_tn_m_fp_per_max,m_tp_s_fn_per_min,m_tp_s_fn_avg,m_tp_s_fn_per_max,m_tn_s_fp_per_min,m_tn_s_fp_avg,m_tn_s_fp_per_max
ar4,Default,0.0,0.04672897196261682,0.0,0.04672897196261682,0.0,0.056074766355140186,0.0,0.5407512899724864,0.024096385542168676,0.0,1.0724948268332262,0.125,0.0,1.0995937978518153,0.024096385542168676,0.0,0.10491115850633004,0.0,0.0,1.3575894096782477,0.03571428571428571,0.0,0.28327105577854383,0.0,0.0,0.2323649039079616,0.012195121951219513,0.0,0.10971984038536142,0.125,0.0,0.943081416984709,0.03529411764705882,0.0,1.4215095625615612,0.2222222222222222,0.0,0.33758307734752124,0.012048192771084338,0.0,0.17541723315398805,0.0
ar4,Mod,0.0,0.028037383177570093,0.0,0.028037383177570093,0.0,0.028037383177570093,0.0,0.40427700133286715,0.012048192771084338,0.0,0.10971984038536142,0.0,0.0,1.1600248037569054,0.023809523809523808,0.0,0.0,0.0,0.0,1.5803041233142037,0.03529411764705882,0.0,0.0,0.0,0.0,0.1325725213815101,0.0,0.0,0.0,0.0,0.0,0.8903495363873322,0.023529411764705882,0.0,0.10971984038536142,0.125,0.0,0.159561201998059,0.0,0.0,0.0,0.0
ar6,Default,0.019801980198019802,0.0594059405940594,0.009900990099009901,0.0594059405940594,0.019801980198019802,0.0891089108910891,0.0,0.12814425707285348,0.02531645569620253,0.0,0.5314777842077147,0.2,0.024691358024691357,2.749958114568745,0.0375,0.0,0.0,0.0,0.0,0.4175900104479491,0.025974025974025976,0.0,0.0,0.0,0.01282051282051282,3.0900485076227175,0.05063291139240506,0.0,0.0,0.0,0.0,0.05324439902489897,0.013513513513513514,0.0,0.5314777842077147,0.0,0.024691358024691357,5.199254268877993,0.09876543209876543,0.0,0.0,0.0
ar6,Mod,0.009900990099009901,0.039603960396039604,0.009900990099009901,0.039603960396039604,0.0,0.039603960396039604,0.01282051282051282,2.3993908730687337,0.0379746835443038,0.0,0.0,0.0,0.0,0.22093534695581596,0.012987012987012988,0.0,0.0,0.0,0.0,0.2202254977186806,0.012987012987012988,0.0,0.0,0.0,0.01282051282051282,2.8651285283682206,0.0379746835443038,0.0,0.0,0.0,0.0,0.5830611542972162,0.025974025974025976,0.0,0.0,0.0,0.0,1.033905649577453,0.025974025974025976,0.0,0.0,0.0
arsenic-female-bladder,Default,0.03398926654740608,0.03756708407871199,0.1592128801431127,0.26654740608228983,0.12164579606440072,0.23255813953488372,0.041304347826086954,4.287923728545273,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.684174196801135,0.058823529411764705,0.0,0.0,0.0,0.3333333333333333,47.56999467396262,0.5897435897435898,0.17608695652173914,20.903925849778307,0.27391304347826084,0.0,0.0,0.0,0.0,0.006191309179637727,0.0,0.2916666666666667,44.02649483662108,0.5897435897435898,0.13863636363636364,17.321920179994677,0.24263038548752835,0.0,0.03778166714449149,0.0
arsenic-female-bladder,Mod,0.16815742397137745,0.17173524150268335,0.16636851520572452,0.22540250447227192,0.016100178890876567,0.08228980322003578,0.18043478260869567,18.39820920259616,0.1826086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.4074074074074074,41.00396498591612,0.42857142857142855,0.0,0.0,0.0,0.36,47.05685956531101,0.5294117647058824,0.1826086956521739,21.217410183346093,0.23478260869565218,0.0,0.0,0.0,0.013297872340425532,0.969381348184498,0.019943019943019943,0.0,10.87162253413994,0.2727272727272727,0.008021390374331552,4.368826601988599,0.0777479892761394,0.038461538461538464,1.275810552087377,0.04
arsenic-female-lung,Default,0.03577817531305903,0.03756708407871199,0.1449016100178891,0.27191413237924866,0.1073345259391771,0.23613595706618962,0.038461538461538464,4.007187191355268,0.04038461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4180327518409066,0.0625,0.15576923076923077,21.025518457074927,0.2903846153846154,0.0,0.0,0.0,0.0,0.007875062333006833,0.0,0.0,1.4180327518409066,0.0625,0.12024048096192384,17.683926061054095,0.262,0.0,0.0,0.0
arsenic-female-lung,Mod,0.20214669051878353,0.20572450805008943,0.16815742397137745,0.2182468694096601,0.012522361359570662,0.06976744186046512,0.2173076923076923,21.93817646254326,0.21923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.824401260751341,0.0625,0.0,0.0,0.0,0.0,0.9611685595089681,0.0625,0.18076923076923077,20.963710212669056,0.2326923076923077,0.0,0.0,0.0,0.014598540145985401,3.1167029552171917,0.04455445544554455,0.0,0.3269552203497732,0.0625,0.0024630541871921183,1.9465370939133595,0.04926108374384237,0.0,1.660620335531397,0.0
arsenic-male-bladder,Default,0.03041144901610018,0.04293381037567084,0.15026833631484796,0.27549194991055453,0.11449016100178891,0.23971377459749552,0.03313840155945419,3.9685750503227997,0.042884990253411304,0.0,0.0,0.0,0.0,0.00511042134608064,0.004056795131845842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77130494644712,0.17647058823529413,0.16374269005847952,20.67468191129415,0.2926356589147287,0.0,0.0,0.0,0.0,0.005171810503880048,0.0,0.0,5.77130494644712,0.17647058823529413,0.12981744421906694,17.364548212562173,0.26411290322580644,0.0,0.0,0.0
arsenic-male-bladder,Mod,0.19320214669051877,0.20214669051878353,0.16100178890876565,0.2182468694096601,0.012522361359570662,0.07513416815742398,0.21052631578947367,21.344872449061818,0.2189922480620155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0895360420604074,0.0,0.0,0.0,0.0,0.0,7.609978918562929,0.125,0.17543859649122806,20.55704129329201,0.23255813953488372,0.0,0.0,0.0,0.012285012285012284,2.7725016593770353,0.0645933014354067,0.0,3.4126971503714367,0.06666666666666667,0.0049504950495049506,1.896089441513522,0.03217821782178218,0.0,0.7447851442012692,0.06666666666666667
arsenic-male-lung,Default,0.03398926654740608,0.04114490161001789,0.13953488372093023,0.27191413237924866,0.1037567084078712,0.23255813953488372,0.036328871892925434,3.871283500850459,0.043726235741444866,0.0,0.0,0.0,0.0,0.006257144365493739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1491395793499044,21.863044119506355,0.2889733840304182,0.0,0.0,0.0,0.0,0.0012995086971079317,0.0,0.0,0.0,0.0,0.11530815109343936,18.683545816119455,0.25793650793650796,0.0,0.0,0.0
arsenic-male-lung,Mod,0.19320214669051877,0.20214669051878353,0.16815742397137745,0.22182468694096602,0.012522361359570662,0.0626118067978533,0.20650095602294455,21.051048224467337,0.21482889733840305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17973231357552583,20.810137435584153,0.23574144486692014,0.0,0.0,0.0,0.00966183574879227,2.4534217441238857,0.04784688995215311,0.0,0.0,0.0,0.007263922518159807,2.2249653518458308,0.03631961259079903,0.0,0.0,0.0
backache,Default,0.016666666666666666,0.05555555555555555,0.07777777777777778,0.1388888888888889,0.06111111111111111,0.12222222222222222,0.013793103448275862,1.8633933855108502,0.034482758620689655,0.0,0.012252544618262862,0.0,0.0,0.780326927247956,0.02097902097902098,0.16666666666666666,30.48860851212609,0.3333333333333333,0.0,0.030376258586279237,0.0,0.2857142857142857,56.043884364495995,0.6666666666666666,0.08275862068965517,9.629134438811045,0.11724137931034483,0.0,0.0,0.0,0.0,0.04127572723603712,0.0,0.14285714285714285,34.94360539574666,0.5,0.06993006993006994,8.658771005281475,0.1111111111111111,0.0,0.01760546043883049,0.0
backache,Mod,0.08888888888888889,0.1,0.09444444444444444,0.12777777777777777,0.0,0.05,0.0896551724137931,8.962982181657702,0.09655172413793103,0.0,0.0,0.0,0.0,0.0,0.0,0.375,51.89415040855986,0.5,0.0,0.0,0.0,0.4444444444444444,56.60595756065025,0.6,0.0896551724137931,10.091684303761726,0.11724137931034483,0.0,0.0,0.0,0.0,0.5319880291733707,0.022727272727272728,0.0,6.601263606369085,0.2,0.0,1.7881309235732195,0.022727272727272728,0.0,0.44769870464291817,0.1111111111111111
breastw,Default,0.04685212298682284,0.06734992679355783,0.21376281112737922,0.24011713030746706,0.2679355783308931,0.28989751098096633,0.0,0.0,0.0,0.3157894736842105,35.126776556656594,0.38,0.0045351473922902496,0.6503977339501312,0.009029345372460496,0.0,2.1787830256597487,0.06060606060606061,0.0,0.07896533374180281,0.0023923444976076554,0.5652173913043478,57.85825566121031,0.597457627118644,0.03644646924829157,4.529029080132109,0.05011389521640091,0.0,0.0,0.0,0.0,0.0,0.0,0.7086956521739131,71.92033058921987,0.7319148936170212,0.045146726862302484,5.0710235841300495,0.058823529411764705,0.0,0.0,0.0
breastw,Mod,0.22108345534407028,0.22986822840409957,0.21961932650073207,0.23718887262079064,0.0029282576866764276,0.032210834553440704,0.05694760820045558,5.498393550508925,0.05694760820045558,0.0,0.0,0.0,0.0,0.0,0.0,0.5575221238938053,56.953284789779,0.5814977973568282,0.0,0.012878391648051268,0.0,0.5670995670995671,58.03028327043524,0.594017094017094,0.04328018223234624,4.504635220370553,0.05239179954441914,0.0,0.0,0.0,0.0,1.061907777203714,0.023696682464454975,0.008583690987124463,2.781943763385969,0.04291845493562232,0.0,0.037344752005051385,0.0,0.0,0.31639903274181114,0.008888888888888889
cardio,Default,0.070999453850355,0.07536865101037685,0.05079191698525396,0.09120699071545603,0.019661387220098307,0.056799563080284,0.04584352078239609,4.592334461422293,0.05131337813072694,0.0,0.4518395262011081,0.03225806451612903,0.0,0.049592392367384,0.0006435006435006435,0.632183908045977,64.90793026325997,0.6341463414634146,0.0006333122229259025,0.05453339080561004,0.0006501950585175553,0.5151515151515151,64.95222387969649,0.6842105263157895,0.035452322738386305,4.12862489413488,0.06108735491753207,0.0,0.7244487217881015,0.03225806451612903,0.004464285714285714,1.4516563124474269,0.021573604060913704,0.01282051282051282,10.90095970540202,0.2553191489361702,0.005098789037603569,1.0108632081531055,0.014696485623003195,0.20618556701030927,10.664182393607026,0.24731182795698925
cardio,Mod,0.06990715456034953,0.07209175314036045,0.054614964500273075,0.0835608956854178,0.008192244675040962,0.033315128345166575,0.04523227383863081,4.570458266075446,0.04581551618814905,0.0,0.0,0.0,0.0,0.057428679559940576,0.0006397952655150352,0.627906976744186,63.651625039208554,0.6436781609195402,0.0006297229219143577,0.06230771008396352,0.0006443298969072165,0.6097560975609756,64.698222914511,0.6804123711340206,0.029951100244498777,3.990180126655509,0.05253512522907758,0.0,0.12155638611387531,0.0,0.0025559105431309905,0.9196717696671235,0.022082018927444796,0.024096385542168676,7.031835770521408,0.18181818181818182,0.0019181585677749361,0.35098022169446397,0.002574002574002574,0.06896551724137931,4.5617997603497535,0.07692307692307693
climate-model-simulation-crashes,Default,0.08888888888888889,0.1,0.6277777777777778,0.8240740740740741,0.5314814814814814,0.7333333333333333,0.08943089430894309,9.244883919981678,0.09552845528455285,0,0.0,0,0.0,0.012107386329444969,0.002242152466367713,1.0,100.00000000000003,1.0,0.0,0.0,0.0,1.0,100.00000000000003,1.0,0.6158536585365854,70.88604479088006,0.8154158215010142,0,0.0,0,0.0,0.01494483041486605,0.0,0.8611111111111112,83.91688248280224,0.9069767441860465,0.5752808988764045,67.90094817101081,0.796875,0.0,0.009891846835675677,0.0
climate-model-simulation-crashes,Mod,0.27037037037037037,0.2759259259259259,0.6944444444444444,0.7888888888888889,0.4203703703703704,0.5166666666666667,0.258130081300813,26.18591538391094,0.2616632860040568,0,0.0,0,0.0,0.0,0.0,1.0,100.00000000000003,1.0,0.0,0.0,0.0,1.0,100.00000000000003,1.0,0.6849593495934959,73.53864865085653,0.7849898580121704,0,0.0,0,0.0,0.0,0.0,0.47368421052631576,51.08700398575057,0.5128205128205128,0.5741758241758241,64.13053412417925,0.7095890410958904,0.0,0.0,0.0
datatrieve,Default,0.038461538461538464,0.046153846153846156,0.046153846153846156,0.1076923076923077,0.08461538461538462,0.14615384615384616,0.0,0.0,0.0,0.4,32.09811014482219,0.4,0.027522935779816515,3.414272316760468,0.03669724770642202,0.0,0.0,0.0,0.0,0.04278251350251816,0.0,0.16666666666666666,13.040489390919724,0.16666666666666666,0.047619047619047616,8.459614380503595,0.12264150943396226,0.0,0.0,0.0,0.0,0.0,0.0,0.4,42.848520008524126,0.5,0.08256880733944955,11.606626282577317,0.14678899082568808,0.0,0.0,0.0
datatrieve,Mod,0.06923076923076923,0.07692307692307693,0.05384615384615385,0.1,0.0,0.038461538461538464,0.0761904761904762,8.07922985754692,0.08490566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,16.66666666666667,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,16.66666666666667,0.16666666666666666,0.05714285714285714,8.233867211992504,0.11320754716981132,0.0,0.0,0.0,0.0,0.5462051359876559,0.020833333333333332,0.0,0.0,0.0,0.0,0.805669127005574,0.030927835051546393,0.0,0.0,0.0
fertility,Default,0.05,0.11,0.29,0.44,0.37,0.5,0.0,0.25302427168965247,0.0136986301369863,1.0,87.4318982258666,1.0,0.038461538461538464,5.9898392562399865,0.08860759493670886,0,0.9538156803691757,0,0.0,0.0,0.0,0.5714285714285714,67.6607377178293,0.7142857142857143,0.3424657534246575,44.43884826788944,0.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.30036657794174,1.0,0.38461538461538464,47.635162222729825,0.5443037974683544,0,0.0,0
fertility,Mod,0.28,0.32,0.31,0.43,0.04,0.13,0.3287671232876712,35.110709184126534,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,65.62738529454307,0.7142857142857143,0.0,0.0,0.0,0.5714285714285714,67.16395991705211,0.75,0.3698630136986301,43.76502289337325,0.49333333333333335,0.0,0.0,0.0,0.0,0.7126506709535934,0.05,0.0,1.5522320416486153,0.125,0.08333333333333333,14.105663112123793,0.20833333333333334,0.0,0.0,0.0
flare,Default,0.02626641651031895,0.055347091932457786,0.22795497185741087,0.30112570356472795,0.2589118198874296,0.3320825515947467,0.0,0.5129388794648031,0.016624040920716114,0.15789473684210525,14.836855119885744,0.21052631578947367,0.027194066749072928,3.528222747412377,0.04708798017348203,0.0,0.3620667647136897,0.0,0.0,0.0,0.0,0.5421686746987951,54.63121521906038,0.5957446808510638,0.2531969309462916,29.729255159962438,0.33672172808132145,0.0,0.0,0.0,0.0,0.0,0.0,0.5903614457831325,61.34859826663246,0.6702127659574468,0.279901356350185,31.848412747834587,0.35793357933579334,0.0,0.0,0.0
flare,Mod,0.24296435272045028,0.27110694183864914,0.2448405253283302,0.29080675422138835,0.017823639774859287,0.07879924953095685,0.27237851662404094,29.107048283321298,0.301143583227446,0.0,0.0,0.0,0.0,0.0,0.0,0.5476190476190477,57.38858462542166,0.5777777777777777,0.0,0.0,0.0,0.5189873417721519,54.72429662812133,0.5957446808510638,0.2813299232736573,30.38748738366849,0.3227445997458704,0.0,0.0,0.0,0.014545454545454545,3.2009269563767218,0.04275092936802974,0.03529411764705882,3.7945595802664203,0.11235955056179775,0.009140767824497258,5.040849989551134,0.07207207207207207,0.03529411764705882,9.31430377612427,0.12222222222222222
glass,Default,0.0,0.02336448598130841,0.0,0.028037383177570093,0.0,0.03271028037383177,0.0,0.7645493016736171,0.016042780748663103,0.0,1.458623658032208,0.5,0.0,0.10882023336051283,0.005405405405405406,0.0,0.41785634696875107,0.0,0.0,0.06212584843925395,0.0,0.0,0.27806334375682185,0.5,0.0,1.188759088992359,0.026737967914438502,0.0,4.263536542257261,0.0,0.0,0.34136329189440473,0.01092896174863388,0.0,0.7016235513967528,0.0,0.0,0.8356226448091828,0.026881720430107527,0.0,3.041372915219709,0.0
glass,Mod,0.004672897196261682,0.014018691588785047,0.0,0.02336448598130841,0.0,0.02336448598130841,0.0053475935828877,0.5719061592422123,0.0106951871657754,0.0,0.31890325596465496,0.5,0.0,0.0,0.0,0.0,0.5435323905217195,0.0,0.0,0.0,0.0,0.0,0.27806334375682185,0.5,0.0,1.0541557824023569,0.0213903743315508,0.0,4.26353654225726,0.0,0.0,0.08452091798500794,0.005434782608695652,0.0,0.1777006624045776,0.0,0.0,0.5852964091009887,0.016129032258064516,0.0,4.6762692764701,0.5
ionosphere,Default,0.05413105413105413,0.06552706552706553,0.09401709401709402,0.15384615384615385,0.150997150997151,0.21367521367521367,0.0,0.014929571163973643,0.004484304932735426,0.36538461538461536,36.26725623239573,0.37735849056603776,0.0,0.3687180255786917,0.008928571428571428,0.0,0.21174249106174048,0.0,0.0,0.0,0.0,0.29333333333333333,30.49937980804949,0.35,0.04932735426008968,7.811378708696234,0.11659192825112108,0.0,0.0,0.0,0.0,0.0,0.0,0.56,55.55457700969257,0.6,0.04932735426008968,8.169528759748799,0.12053571428571429,0.0,0.0,0.0
ionosphere,Mod,0.10256410256410256,0.10826210826210826,0.09401709401709402,0.12535612535612536,0.002849002849002849,0.04843304843304843,0.04932735426008968,5.453340795069652,0.053811659192825115,0.0,0.0,0.0,0.0,0.0,0.0,0.32051282051282054,32.21977209205933,0.3333333333333333,0.0,0.0,0.0,0.28378378378378377,30.25984710538966,0.3157894736842105,0.053811659192825115,6.939098749374046,0.08968609865470852,0.0,0.0,0.0,0.004761904761904762,0.6065793200775842,0.009852216748768473,0.0,0.16016735650204428,0.0,0.0,2.151015324801758,0.05188679245283019,0.0,2.7778623115754972,0.05063291139240506
kc3,Default,0.015283842794759825,0.039301310043668124,0.021834061135371178,0.07423580786026202,0.010917030567685589,0.07423580786026202,0.015306122448979591,2.0223416485916164,0.030456852791878174,0.0,0.1769784915840531,0.06666666666666667,0.0,0.14114830726545624,0.007792207792207792,0.0625,10.250996144097103,0.125,0.0,0.010547175414133525,0.0,0.16666666666666666,21.38419480393076,0.2857142857142857,0.017857142857142856,4.654844829395213,0.07106598984771574,0.0,0.0,0.0,0.0,0.17746626506287333,0.01366120218579235,0.1111111111111111,11.958754810272328,0.23809523809523808,0.00516795865633075,2.9835770565502844,0.06233766233766234,0.058823529411764705,0.22805759807196568,0.0
kc3,Mod,0.048034934497816595,0.056768558951965066,0.034934497816593885,0.05895196506550218,0.002183406113537118,0.034934497816593885,0.04336734693877551,5.210636830119696,0.0532994923857868,0.0,0.0,0.0,0.0,0.0,0.0,0.25,23.521020295187892,0.25,0.0,0.0,0.0,0.16666666666666666,21.161330165355523,0.25,0.03316326530612245,4.535585570053234,0.05583756345177665,0.0,0.0,0.0,0.0026666666666666666,1.2214184943550968,0.021447721179624665,0.0,0.7179475854538369,0.05,0.0,0.5350441171481801,0.01881720430107527,0.0,2.60485282038572,0.0
letter,Default,0.083125,0.090625,0.03375,0.088125,0.038125,0.0725,0.08361429534726905,8.44283449676831,0.0889487870619946,0.0,1.1394980654787124,0.6666666666666666,0.0,0.0,0.0,0.6923076923076923,79.40854259453386,0.9166666666666666,0.0,0.005465534343599865,0.0,0.2,70.17735825840045,0.8,0.03573836817262306,6.015737212547621,0.08827493261455525,0.0,5.005379809944473,0.5,0.034875444839857654,3.9558885988857497,0.04512372634643377,0.0,10.70406928963401,0.42105263157894735,0.0029411764705882353,1.4742324480131805,0.03173431734317343,0.42105263157894735,45.41590458571859,0.21428571428571427
letter,Mod,0.055625,0.060625,0.0425,0.071875,0.010625,0.0325,0.05461901550910317,5.620184191537359,0.057951482479784364,0.0,1.166649151908549,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,69.92252721295598,0.9,0.0,0.0,0.0,0.7142857142857143,66.60822033962624,0.8,0.041132838840188805,5.405715266116676,0.06940700808625337,0.5,2.0255978297836283,0.0,0.007823613086770981,1.1636526456114642,0.017806267806267807,0.0,2.9452371266390482,0.0,0.0035714285714285713,0.9572109394723716,0.015,0.08333333333333333,15.819209922001463,0.5
lungcancer_GSE31210,Default,0.02654867256637168,0.04424778761061947,0.022123893805309734,0.05752212389380531,0.0,0.061946902654867256,0.0223463687150838,3.2849177742907596,0.03910614525139665,0.0,0.06278247866521669,0.0,0.0,0.5249499098244068,0.011494252873563218,0.2857142857142857,12.282265414071901,0.16666666666666666,0.0111731843575419,0.7369059214367346,0.0058823529411764705,0.16666666666666666,12.24334534891346,0.2857142857142857,0.0111731843575419,3.025110830606101,0.055865921787709494,0.0,0.20041982078350484,0.0,0.0,1.669162609691801,0.04519774011299435,0.0,2.990742086372816,0.2857142857142857,0.0,1.275086714233416,0.023121387283236993,0.0,2.6019917882174086,0.0
lungcancer_GSE31210,Mod,0.030973451327433628,0.03982300884955752,0.022123893805309734,0.05752212389380531,0.0,0.048672566371681415,0.027932960893854747,3.6973349707350476,0.03910614525139665,0.0,0.0,0.0,0.0,0.5345232068641579,0.005780346820809248,0.2857142857142857,17.764303341150086,0.16666666666666666,0.005649717514124294,0.6291530413127331,0.011627906976744186,0.16666666666666666,18.154955734377324,0.2857142857142857,0.01675977653631285,3.1955027874178814,0.05027932960893855,0.0,0.0,0.0,0.0,1.1026699677164893,0.03409090909090909,0.0,1.7013317347749761,0.16666666666666666,0.0,0.5701139127397499,0.017341040462427744,0.0,1.430767381999324,0.16666666666666666
lympho,Default,0.02027027027027027,0.0472972972972973,0.17567567567567569,0.33783783783783783,0.20945945945945946,0.36486486486486486,0.0,0.3292176971422982,0.015384615384615385,0.0,0.05911493514184296,0.0,0.022556390977443608,3.269586976834229,0.03759398496240601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203125,28.639186529527098,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05911493514184296,0.0,0.23308270676691728,30.743717446825872,0.40298507462686567,0.0,0.0,0.0
lympho,Mod,0.22972972972972974,0.25,0.21621621621621623,0.3108108108108108,0.0,0.10135135135135136,0.265625,27.913881933436212,0.2846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,28.246495862345128,0.35384615384615387,0.0,0.0,0.0,0.0,2.0544003917864693,0.03571428571428571,0.0,0.0,0.0,0.0,2.496372367621024,0.12903225806451613,0.0,0.0,0.0
mw1,Default,0.02977667493796526,0.04218362282878412,0.02481389578163772,0.07196029776674938,0.004962779156327543,0.05955334987593052,0.025495750708215296,3.112859772059859,0.0339943342776204,0.0,0.0,0.0,0.0,0.01031277971817679,0.0029239766081871343,0.3,31.64869776623999,0.4,0.0,0.0,0.0,0.3,46.95357458538924,0.5714285714285714,0.019830028328611898,3.4697733595409934,0.059490084985835696,0.0,0.0,0.0,0.0029239766081871343,0.9120602718148163,0.01791044776119403,0.0,18.942035233069806,0.46153846153846156,0.0029239766081871343,1.3457280986117683,0.03235294117647059,0.0,1.2968448939160813,0.125
mw1,Mod,0.03722084367245657,0.04218362282878412,0.02481389578163772,0.05955334987593052,0.004962779156327543,0.03722084367245657,0.0339943342776204,3.502001776713504,0.0339943342776204,0.0,0.0,0.0,0.0,0.0,0.0,0.3,37.55095145502201,0.45454545454545453,0.0,0.0,0.0,0.36363636363636365,48.050189400122214,0.5714285714285714,0.0169971671388102,3.1613657130944937,0.0453257790368272,0.0,0.0,0.0,0.0,0.94424729511393,0.02040816326530612,0.0,16.09694310928089,0.2857142857142857,0.0,0.6496940382852954,0.011764705882352941,0.15384615384615385,0.7330198679999633,0.0
optdigits,Default,0.0950920245398773,0.09854294478527607,0.17120398773006135,0.27338957055214724,0.0853144171779141,0.18845858895705522,0.09188331018059138,9.406069078037158,0.09605080373089898,0,0.0,0,0.0008733624454148472,0.1261061196817057,0.002190580503833516,1.0,100.00000000000003,1.0,0.0009517011658339282,0.06444310146601984,0.0005385029617662897,1.0,100.00000000000003,1.0,0.166534339023422,20.583374435261682,0.26363816703035114,0,0.0,0,0.006186057577920533,0.5316029273336778,0.007539041464728056,0.78,57.235493663916955,0.8526315789473684,0.08338819398727233,12.802708073138284,0.19166666666666668,0.0,2.2292057632134212,0.0
optdigits,Mod,0.22661042944785276,0.2289110429447853,0.17465490797546013,0.22661042944785276,0.03719325153374233,0.06729294478527607,0.22072250893211592,22.122362655701654,0.22317000595120015,0,0.0,0,0.00025464731347084286,0.05530356075658016,0.0005104645227156713,1.0,100.00000000000003,1.0,0.0004786979415988511,0.05313371382122578,0.000254323499491353,1.0,100.00000000000003,1.0,0.17126413971025997,19.497418281276452,0.22019440587185082,0,0.0,0,0.03175,4.538753652350229,0.06749640976543801,0.0,1.3705079664188857,0.0,0.013499745287824758,1.3691505332196852,0.008903586873569066,0.2,22.880955694127767,0.425
pc1,Default,0.06402164111812443,0.06762849413886383,0.05049594229035167,0.0793507664562669,0.0018034265103697023,0.019837691614066726,0.05771144278606965,6.031500740593254,0.06156901688182721,0.0,0.0,0.0,0.0,0.0,0.0,0.52,53.78975785168976,0.5416666666666666,0.0,0.01413120046944183,0.0,0.4782608695652174,53.40374216163516,0.5769230769230769,0.04477611940298507,5.891152796539224,0.07249255213505462,0.0,0.0,0.0,0.0010570824524312897,0.5675479677343505,0.008492569002123142,0.0,1.4620651718942548,0.04,0.0010570824524312897,0.4172386494097222,0.012684989429175475,0.0,2.0146181303558643,0.04
pc1,Mod,0.06672678088367899,0.0703336339044184,0.057709648331830475,0.06943192064923355,0.0018034265103697023,0.013525698827772768,0.05970149253731343,6.278199660946535,0.06256206554121152,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,55.0663069835543,0.5769230769230769,0.0,0.002011742355287671,0.0,0.4782608695652174,52.031266626416794,0.56,0.0527363184079602,5.7900861526409635,0.06256206554121152,0.0,0.0,0.0,0.0010582010582010583,0.5796119333504122,0.011566771819137749,0.0,0.1634900410682707,0.041666666666666664,0.0,0.07376036593078683,0.0021231422505307855,0.04,5.7790740960581735,0.041666666666666664
pima,Default,0.044270833333333336,0.05859375,0.049479166666666664,0.12109375,0.018229166666666668,0.08723958333333333,0.035343035343035345,3.3008549247099825,0.03734439834024896,0.0,2.9971448075737737,0.125,0.0,0.26296634942832653,0.004291845493562232,0.425,48.65708136987126,0.5116279069767442,0.0,0.14780327429793205,0.0022371364653243847,0.48936170212765956,60.217763581585466,0.7088607594936709,0.031185031185031187,5.450411217880837,0.07468879668049792,0.0,0.8317804357245282,0.0,0.004291845493562232,0.38369207683280004,0.017738359201773836,0.10638297872340426,29.218791435465008,0.4714285714285714,0.008547008547008548,2.690303456089952,0.047311827956989246,0.06666666666666667,4.71868730990788,0.0975609756097561
