Filename,Mode,MatvR,MatvR_Percentage,RvSk,RvSk_Percentage,MatvSk,MatvSk_Percentage,r_tp_m_fn,r_tp_m_fn_per,r_tn_m_fp,r_tn_m_fp_per,m_tp_r_fn,m_tp_r_fn_per,m_tn_r_fp,m_tn_r_fp_per,s_tp_r_fn,s_tp_r_fn_per,s_tn_r_fp,s_tn_r_fp_per,r_tp_s_fn,r_tp_s_fn_per,r_tn_s_fp,r_tn_s_fp_per,s_tp_m_fn,s_tp_m_fn_per,s_tn_m_fp,s_tn_m_fp_per,m_tp_s_fn,m_tp_s_fn_per,m_tn_s_fp,m_tn_s_fp_per
pima,Default,404,0.5260416666666666,555,0.72265625,405,0.52734375,23,0.10454545454545454,97,0.9238095238095239,259,0.5679824561403509,25,0.7575757575757576,209,0.7133105802047781,141,0.7966101694915254,136,0.6181818181818182,69,0.6571428571428571,37,0.12627986348122866,164,0.9265536723163842,192,0.42857142857142855,12,0.48
pima,Mod,606,0.7890625,497,0.6471354166666666,285,0.37109375,13,0.22807017543859648,189,0.8513513513513513,395,0.8997722095671982,9,0.21428571428571427,313,0.884180790960452,15,0.17857142857142858,16,0.2807017543859649,153,0.6891891891891891,51,0.1440677966101695,77,0.9166666666666666,129,0.2986111111111111,28,0.8
satellite,Default,3272,0.5084693084693085,5129,0.797047397047397,3255,0.5058275058275058,220,0.10556621880998081,803,0.8902439024390244,2120,0.5321285140562249,129,0.5657894736842105,1889,0.7589393330654881,1081,0.8264525993883792,1484,0.7120921305182342,675,0.7483370288248337,256,0.10285255122539172,1176,0.8990825688073395,1739,0.4378147029204431,84,0.3888888888888889
satellite,Mod,5369,0.8343434343434344,2450,0.38073038073038074,4399,0.6836052836052836,0,0.0,1391,1.0,3978,0.904296431007047,0,0,1288,0.9000698812019566,462,0.3228511530398323,278,0.6603325415676959,422,0.3033788641265277,0,0.0,1431,1.0,2968,0.6746987951807228,0,0
satimage-2,Default,2939,0.5064621747372049,4361,0.7515078407720145,2948,0.5080130966741341,302,0.10663841807909605,1,1.0,2629,0.509594882729211,7,1.0,2180,0.7514650120648052,70,0.9859154929577465,2111,0.745409604519774,0,0.0,313,0.10789382971389176,66,0.9295774647887324,2569,0.4981578437075819,0,0.0
satimage-2,Mod,5231,0.901430294675168,2847,0.49060830604859557,2971,0.5119765638462864,0,0.0,1,1.0,5230,0.9124214933705513,0,0,2576,0.9054481546572934,37,1.0,233,0.4641434262948207,1,1.0,304,0.10685413005272408,33,0.8918918918918919,2630,0.5086056855540514,4,0.5
spambase,Default,2331,0.5066289936970224,2509,0.5453162356009563,2382,0.5177135405346663,152,0.11317944899478778,787,0.919392523364486,1299,0.5216867469879518,93,0.5740740740740741,735,0.5585106382978723,493,0.5939759036144578,762,0.5673864482501861,519,0.6063084112149533,175,0.13297872340425532,762,0.9180722891566265,1350,0.5419510236852669,95,0.5828220858895705
spambase,Mod,4415,0.9595740056509454,3559,0.7735274940230384,1026,0.22299500108672027,3,0.02564102564102564,1757,0.996031746031746,2654,0.9588150289017341,1,0.125,2236,0.9675465166594548,21,0.04,42,0.358974358974359,1260,0.7142857142857143,18,0.007788836001730853,524,0.9980952380952381,476,0.1719032141567353,8,0.8888888888888888
thoracic_surgery,Default,252,0.5361702127659574,285,0.6063829787234043,245,0.5212765957446809,21,0.10880829015544041,24,0.8571428571428571,196,0.532608695652174,11,0.7333333333333333,125,0.6345177664974619,21,0.6774193548387096,121,0.6269430051813472,18,0.6428571428571429,24,0.1218274111675127,30,0.967741935483871,186,0.5181058495821727,5,0.8333333333333334
thoracic_surgery,Mod,356,0.7574468085106383,210,0.44680851063829785,268,0.5702127659574469,14,0.25,39,0.75,300,0.8771929824561403,3,0.1875,149,0.8142076502732241,10,0.30303030303030304,22,0.39285714285714285,29,0.5576923076923077,37,0.20218579234972678,30,0.9090909090909091,192,0.5680473372781065,9,0.75
thyroid,Default,1673,0.4435312831389183,1876,0.4973488865323436,1509,0.40005302226935313,197,0.09296838131193959,17,0.5,1428,0.4262686567164179,31,0.6458333333333334,792,0.41993637327677624,58,0.6373626373626373,1025,0.4837187352524776,1,0.029411764705882353,0,0.0,54,0.5934065934065934,1455,0.43549835378629154,0,0.0
thyroid,Mod,3563,0.944591728525981,3486,0.9241781548250265,153,0.040562036055143164,196,0.7025089605734767,23,0.9583333333333334,3297,0.9754437869822485,47,0.9791666666666666,3260,0.9653538643766657,43,0.9347826086956522,162,0.5806451612903226,21,0.875,71,0.021024578027835358,3,0.06521739130434782,74,0.021893491124260357,5,0.10416666666666667
vertebral,Default,133,0.5541666666666667,203,0.8458333333333333,132,0.55,17,0.15454545454545454,21,1.0,94,0.5026737967914439,1,1.0,90,0.8490566037735849,7,0.4375,94,0.8545454545454545,12,0.5714285714285714,16,0.1509433962264151,16,1.0,98,0.5212765957446809,2,1.0
vertebral,Mod,203,0.8458333333333333,133,0.5541666666666667,116,0.48333333333333334,5,0.21739130434782608,26,0.896551724137931,172,0.9052631578947369,0,0.0,108,0.9,0,0.0,11,0.4782608695652174,14,0.4827586206896552,13,0.10833333333333334,15,1.0,84,0.4397905759162304,4,1.0
visualizing_livestock,Default,77,0.5923076923076923,107,0.823076923076923,80,0.6153846153846154,12,0.2222222222222222,13,1.0,51,0.5483870967741935,1,1.0,40,0.8333333333333334,9,0.9,46,0.8518518518518519,12,0.9230769230769231,10,0.20833333333333334,10,1.0,57,0.6,3,1.0
visualizing_livestock,Mod,103,0.7923076923076923,82,0.6307692307692307,63,0.4846153846153846,16,0.5517241379310345,18,0.8571428571428571,66,0.8354430379746836,3,0.5,53,0.726027397260274,3,0.42857142857142855,9,0.3103448275862069,17,0.8095238095238095,20,0.273972602739726,6,0.8571428571428571,29,0.35365853658536583,8,0.8888888888888888
vowels,Default,657,0.45123626373626374,726,0.49862637362637363,715,0.49107142857142855,91,0.11097560975609756,15,0.7894736842105263,543,0.4268867924528302,8,0.6666666666666666,301,0.41460055096418735,28,0.6222222222222222,395,0.4817073170731707,2,0.10526315789473684,67,0.09228650137741047,35,0.7777777777777778,612,0.4815106215578285,1,0.09090909090909091
vowels,Mod,1239,0.8509615384615384,1456,1.0,273,0.1875,38,0.2835820895522388,22,0.7096774193548387,1174,0.9244094488188976,5,0.35714285714285715,1272,1.0,19,1.0,134,1.0,31,1.0,120,0.09433962264150944,16,0.8421052631578947,122,0.09576138147566719,15,0.8333333333333334
wbc,Default,164,0.43386243386243384,177,0.46825396825396826,149,0.3941798941798942,18,0.08071748878923767,2,1.0,129,0.38622754491017963,15,1.0,63,0.3298429319371728,19,0.9047619047619048,95,0.4260089686098655,0,0.0,0,0.0,7,0.3333333333333333,142,0.4264264264264264,0,0.0
wbc,Mod,365,0.9656084656084656,353,0.9338624338624338,26,0.06878306878306878,15,0.6818181818181818,7,0.7777777777777778,331,0.9792899408284024,12,0.8571428571428571,324,0.9642857142857143,10,1.0,10,0.45454545454545453,9,1.0,9,0.026785714285714284,0,0.0,12,0.035398230088495575,5,0.3333333333333333
wine,Default,71,0.5503875968992248,74,0.5736434108527132,71,0.5503875968992248,9,0.15517241379310345,3,1.0,58,0.5420560747663551,1,1.0,37,0.5692307692307692,7,0.7,30,0.5172413793103449,0,0.0,10,0.15384615384615385,10,1.0,51,0.4811320754716981,0,0
wine,Mod,103,0.7984496124031008,64,0.49612403100775193,67,0.5193798449612403,5,0.25,8,1.0,89,0.8557692307692307,1,1.0,49,0.8032786885245902,1,0.3333333333333333,8,0.4,6,0.75,11,0.18032786885245902,3,1.0,53,0.5145631067961165,0,0
