Filename,Mode,MatvR_Min,MatvR_Max,RvSk_Min,RvSk_Max,MatvSk_Min,MatvSk_Max,r_tp_m_fn_per_min,r_tp_m_fn_avg,r_tp_m_fn_per_max,r_tn_m_fp_per_min,r_tn_m_fp_avg,r_tn_m_fp_per_max,m_tp_r_fn_per_min,m_tp_r_fn_avg,m_tp_r_fn_per_max,m_tn_r_fp_per_min,m_tn_r_fp_avg,m_tn_r_fp_per_max,s_tp_r_fn_per_min,s_tp_r_fn_per_max,s_tn_r_fp_per_min,s_tn_r_fp_per_max,r_tp_s_fn_per_min,r_tp_s_fn_per_max,r_tn_s_fp_per_min,r_tn_s_fp_per_max,s_tp_m_fn_per_min,s_tp_m_fn_avg,s_tp_m_fn_per_max,s_tn_m_fp_per_min,s_tn_m_fp_avg,s_tn_m_fp_per_max,m_tp_s_fn_per_min,m_tp_s_fn_avg,m_tp_s_fn_per_max,m_tn_s_fp_per_min,m_tn_s_fp_avg,m_tn_s_fp_per_max
arsenic-female-bladder,Default,0.1001788908765653,0.1001788908765653,0.4669051878354204,0.4669051878354204,0.4525939177101968,0.5026833631484794,0.10647181628392484,9.985242375828228,0.10647181628392484,0,0.0,0,0.0,0.0,0.0,1.0,100.00000000000003,1.0,0.0,0.0,1.0,1.0,0.42379958246346555,0.42379958246346555,0,0,0.08695652173913043,10.198806236268869,0.11956521739130435,0.8793103448275862,89.84498756263324,0.9482758620689655,0.413953488372093,42.53576878346829,0.4361948955916473,0.0,20.601645123953496,0.625
arsenic-female-bladder,Mod,0.5742397137745975,0.6493738819320215,0.5044722719141324,0.5044722719141324,0.46332737030411447,0.5670840787119857,0.18421052631578946,26.119903416290594,0.3157894736842105,0.7608695652173914,72.56675393738423,0.8260869565217391,0.7342857142857143,76.2569894582739,0.7790368271954674,0.42105263157894735,43.272214942907794,0.6363636363636364,0.7591836734693878,0.7591836734693878,0.4418604651162791,0.4418604651162791,0.4824561403508772,0.4824561403508772,0.4782608695652174,0.4782608695652174,0.22857142857142856,26.29703336216375,0.3346938775510204,0.6976744186046512,69.95783221557942,0.8604651162790697,0.46458923512747874,48.96924478011516,0.5329512893982808,0.4090909090909091,42.39471784158135,0.6666666666666666
arsenic-female-lung,Default,0.1001788908765653,0.1001788908765653,0.4669051878354204,0.4669051878354204,0.4525939177101968,0.49552772808586765,0.0962962962962963,10.000759878715572,0.0962962962962963,0,0.0,0,0.0,0.0,0.0,1.0,68.81932790314265,1.0,0.0,0.0,1.0,1.0,0.45,0.45,0,0,0.08080808080808081,9.94997193627629,0.12121212121212122,0.8888888888888888,89.11428173665843,1.0,0.4382716049382716,44.99370216991323,0.4607438016528926,0.0,0.34554614543107864,0
arsenic-female-lung,Mod,0.592128801431127,0.6529516994633273,0.4150268336314848,0.4150268336314848,0.5599284436493739,0.627906976744186,0.21875,25.911306754399874,0.328125,0.6666666666666666,67.57931894841293,1.0,0.7493734335839599,76.40538528285448,0.7855361596009975,0.6666666666666666,83.48638475905844,1.0,0.775,0.775,0.8823529411764706,0.8823529411764706,0.71875,0.71875,0.3333333333333333,0.3333333333333333,0.1875,25.73351430305664,0.3,0.6470588235294118,73.89127461365396,0.6470588235294118,0.6766169154228856,70.40226036291924,0.7220843672456576,0.0,2.763601261565081,0.14285714285714285
arsenic-male-bladder,Default,0.1001788908765653,0.1001788908765653,0.5295169946332737,0.5295169946332737,0.5044722719141324,0.5474060822898033,0.09906542056074766,10.028860081734528,0.09906542056074766,0,0.0,0,0.0,0.0,0.0,1.0,57.050078174618164,1.0,0.0,0.0,1.0,1.0,0.514018691588785,0.514018691588785,0,0,0.08076923076923077,9.84307136231128,0.12307692307692308,0.8095238095238095,89.76489794782742,0.8571428571428571,0.505175983436853,51.325261277471476,0.5279503105590062,0.0,1.338483836322585,0.25
arsenic-male-bladder,Mod,0.590339892665474,0.6654740608228981,0.4561717352415027,0.4561717352415027,0.5456171735241503,0.6135957066189625,0.2047244094488189,25.900245225948588,0.36220472440944884,1.0,74.20155245977716,1.0,0.7436548223350253,76.34620594189238,0.7949367088607595,1.0,69.26188127165763,1.0,0.8,0.8,0.8333333333333334,0.8333333333333334,0.7165354330708661,0.7165354330708661,0.625,0.625,0.20555555555555555,25.8517526648322,0.28888888888888886,0.7777777777777778,73.81563386632217,0.6666666666666666,0.6388888888888888,66.41672044252466,0.681592039800995,0.2,9.219852421589692,0.45454545454545453
arsenic-male-lung,Default,0.1001788908765653,0.1001788908765653,0.5295169946332737,0.5295169946332737,0.49731663685152055,0.5509838998211091,0.0989010989010989,10.034605140250646,0.0989010989010989,0,0.0,0,0.0,0.0,0.0,1.0,20.030621475137792,1.0,0.0,0.0,1.0,1.0,0.5183150183150184,0.5183150183150184,0,0,0.07224334600760456,9.963642755877808,0.12927756653992395,1.0,90.3194327187399,0.9230769230769231,0.5020408163265306,51.83469079702338,0.5336048879837068,0,0.0,0.0
arsenic-male-lung,Mod,0.5813953488372093,0.6493738819320215,0.45080500894454384,0.45080500894454384,0.5205724508050089,0.5849731663685152,0.21481481481481482,26.902840961291734,0.35555555555555557,0,0.0,0,0.735,75.47270503467605,0.7825,1.0,100.00000000000003,1.0,0.7616822429906542,0.7616822429906542,1.0,1.0,0.6222222222222222,0.6222222222222222,0,0,0.22897196261682243,26.774578704150667,0.3037383177570093,0.6,64.10720911660167,1.0,0.5895522388059702,61.033367434920464,0.6293532338308457,0.5,50.37198019575508,1.0
backache,Default,0.45555555555555555,0.5444444444444444,0.5666666666666667,0.5666666666666667,0.45555555555555555,0.5555555555555556,0.07042253521126761,9.712660595031725,0.1267605633802817,0.8333333333333334,90.66629703843846,1.0,0.5217391304347826,54.18542917170334,0.5602836879432624,0.0,50.84813737876026,1.0,0.6075949367088608,0.6075949367088608,0.7857142857142857,0.7857142857142857,0.5633802816901409,0.5633802816901409,0.5,0.5,0.05063291139240506,9.396479550226218,0.16455696202531644,0.9285714285714286,90.99082717562808,0.9285714285714286,0.460431654676259,48.81314088411093,0.5251798561151079,0.5,17.82562739517366,0.5
backache,Mod,0.6444444444444445,0.7444444444444445,0.5833333333333334,0.5833333333333334,0.3388888888888889,0.46111111111111114,0.08,17.335400758723935,0.28,0.9285714285714286,81.587042482309,1.0,0.8145161290322581,84.02958200029683,0.8582677165354331,0.0,24.45302890388575,1.0,0.8514851485148515,0.8514851485148515,0.14285714285714285,0.14285714285714285,0.4,0.4,0.5714285714285714,0.5714285714285714,0.1485148514851485,17.171290618374776,0.25742574257425743,0.8571428571428571,81.37784024407802,1.0,0.312,34.35782446497835,0.3951612903225806,0.5,53.85701518932389,1.0
breastw,Default,0.4978038067349927,0.5387994143484627,0.780380673499268,0.780380673499268,0.42313323572474376,0.46412884333821375,0.0196078431372549,3.0211867664969008,0.026143790849673203,0.7777777777777778,80.58448868463286,0.8444444444444444,0.6420047732696897,65.02945687308146,0.6526806526806527,0.7674418604651163,81.75910319603587,0.8679245283018868,0.7666666666666667,0.7666666666666667,0.8471615720524017,0.8471615720524017,0.49673202614379086,0.49673202614379086,0.2222222222222222,0.2222222222222222,0.012121212121212121,2.9539484564312377,0.051515151515151514,0.7816593886462883,80.08193887194702,0.8384279475982532,0.2400932400932401,24.473275430034676,0.24940047961630696,0.05660377358490566,3.474491608383863,0.0975609756097561
breastw,Mod,0.636896046852123,0.7013177159590044,0.8316251830161054,0.8316251830161054,0.22108345534407028,0.30600292825768666,0.2727272727272727,26.68030471262241,0.2840909090909091,0.3617021276595745,28.58087627923539,0.40425531914893614,0.8106508875739645,81.63637093332456,0.8235294117647058,0.8,79.56026215913641,0.834319526627219,0.8673469387755102,0.8673469387755102,0.8502415458937198,0.8502415458937198,0.4090909090909091,0.4090909090909091,0.3404255319148936,0.3404255319148936,0.14285714285714285,16.400577573856257,0.1989795918367347,0.27053140096618356,31.68496209964072,0.3961352657004831,0.058823529411764705,6.580214561071052,0.07100591715976332,0.10650887573964497,13.08712045552445,0.16666666666666666
cardio,Default,0.5499726925177498,0.588203167667941,0.6679410158383398,0.6679410158383398,0.4598580010922993,0.4959038776624795,0.11740890688259109,14.110893373384629,0.17139001349527666,0.9571428571428572,92.93469459971297,0.9571428571428572,0.5613682092555332,57.35147235715188,0.5868102288021534,0.8421052631578947,73.57073903089456,0.7857142857142857,0.706140350877193,0.706140350877193,0.6022727272727273,0.6022727272727273,0.6383265856950068,0.6383265856950068,0.0,0.0,0.0581140350877193,7.380673422550656,0.09429824561403509,0.8636363636363636,88.75507106749026,0.9147727272727273,0.42580213903743314,43.39798584381748,0.4445191661062542,0.0,0.0,0.0
cardio,Mod,0.8367012561441836,0.8541780447842708,1.0,1.0,0.1458219552157291,0.1632987438558165,0.11428571428571428,14.044327764131797,0.20952380952380953,0.8672566371681416,91.23946832664177,0.9026548672566371,0.9383697813121272,94.02810089705481,0.9450694904037061,0.2857142857142857,47.08869335953866,0.5217391304347826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07870967741935483,8.590559406603424,0.08645161290322581,0.8095238095238095,85.76945221358484,0.9047619047619048,0.05493050959629384,5.968913631160071,0.061630218687872766,0.4782608695652174,50.05882786993969,0.7142857142857143
climate-model-simulation-crashes,Default,0.4666666666666667,0.5148148148148148,0.7425925925925926,0.7425925925925926,0.4685185185185185,0.5277777777777778,0.06694560669456066,9.885065135909358,0.10460251046025104,0.8666666666666667,90.41083926610689,1.0,0.49774774774774777,51.58361657998999,0.5201793721973094,0.5,60.701658814600314,1.0,0.7480314960629921,0.7480314960629921,0.8620689655172413,0.8620689655172413,0.7322175732217573,0.7322175732217573,0.7333333333333333,0.7333333333333333,0.06299212598425197,10.008282602758074,0.1220472440944882,0.896551724137931,89.80304097220287,0.9310344827586207,0.4663677130044843,48.61424339659467,0.5,0.5,15.837758565768645,0.6666666666666666
climate-model-simulation-crashes,Mod,0.5370370370370371,0.6222222222222222,0.5444444444444444,0.5444444444444444,0.4222222222222222,0.5037037037037037,0.20863309352517986,28.552827559935942,0.3381294964028777,0.6538461538461539,72.02306058598457,0.6923076923076923,0.6857142857142857,71.70812817451585,0.7401129943502824,0.3076923076923077,44.595005048349186,0.5294117647058824,0.7235494880546075,0.7235494880546075,0.4375,0.4375,0.4172661870503597,0.4172661870503597,0.6538461538461539,0.6538461538461539,0.25597269624573377,29.02299583332084,0.3310580204778157,0.8125,69.93706798824049,0.8125,0.3753581661891118,40.64900003917559,0.4383954154727794,0.75,63.98202909536002,0.75
datatrieve,Default,0.5307692307692308,0.6538461538461539,0.823076923076923,0.823076923076923,0.4461538461538462,0.5538461538461539,0.022727272727272728,9.655320027950864,0.20454545454545456,1.0,87.275576623596,0.6,0.5943396226415094,63.33517497243568,0.6759259259259259,0,8.419305330124752,0.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9090909090909091,0.9090909090909091,1.0,1.0,0.05,9.234400880226767,0.16666666666666666,1.0,87.7756704078797,0.8333333333333334,0.46226415094339623,49.399055395902124,0.5327102803738317,0,4.937269158501478,0.0
datatrieve,Mod,0.6,0.6923076923076923,0.47692307692307695,0.47692307692307695,0.4153846153846154,0.5692307692307692,0.08695652173913043,20.700586643047764,0.30434782608695654,0.8,73.22400571549554,0.8,0.7717391304347826,80.49488841909054,0.8279569892473119,0.5,30.81718885574535,0.6666666666666666,0.8103448275862069,0.8103448275862069,0.0,0.0,0.5217391304347826,0.5217391304347826,0.6,0.6,0.1724137931034483,21.240037669027256,0.3103448275862069,1.0,70.03452671071233,1.0,0.4666666666666667,50.876295910461714,0.5652173913043478,0,75.01409799034157,1.0
fertility,Default,0.46,0.54,0.59,0.59,0.41,0.49,0.06382978723404255,11.108986051941757,0.14893617021276595,0.8,91.05981646395934,1.0,0.4567901234567901,47.887713660415365,0.5,0.6666666666666666,57.56351220576866,1.0,0.5454545454545454,0.5454545454545454,0.7142857142857143,0.7142857142857143,0.574468085106383,0.574468085106383,0.6,0.6,0.0,1.7089779810948063,0.06818181818181818,0.8571428571428571,71.06472852576307,0.8571428571428571,0.4430379746835443,46.20936452435629,0.4875,0.0,0.28348038097548156,0.5
fertility,Mod,0.65,0.83,0.7,0.7,0.25,0.39,0.6341463414634146,70.35359752541316,0.8048780487804879,1.0,85.32806178056467,1.0,0.6590909090909091,73.52211996511708,0.8260869565217391,1.0,90.74577361535806,1.0,0.717391304347826,0.717391304347826,0.8333333333333334,0.8333333333333334,0.6829268292682927,0.6829268292682927,0.8,0.8,0.2391304347826087,31.83323926452477,0.391304347826087,0.16666666666666666,14.899305305311403,0.16666666666666666,0.2391304347826087,31.598359721551056,0.391304347826087,0.2857142857142857,28.305282417110988,0.2857142857142857
flare,Default,0.42964352720450283,0.43151969981238275,0.5150093808630394,0.5150093808630394,0.46622889305816134,0.5,0.12220309810671257,12.49465727405534,0.12908777969018934,1.0,100.00000000000003,1.0,0.3726937269372694,37.3459243011843,0.37453646477132263,1.0,100.00000000000003,1.0,0.35903614457831323,0.35903614457831323,0.7058823529411765,0.7058823529411765,0.5421686746987951,0.5421686746987951,0.5,0.5,0.04578313253012048,5.019637930401595,0.06506024096385542,0.6941176470588235,72.87811750102067,0.788235294117647,0.5105067985166872,51.441629326512476,0.5215782983970407,0.1875,31.15570617937547,0.47058823529411764
flare,Mod,0.5600375234521576,0.7945590994371482,1.0,1.0,0.20544090056285177,0.4399624765478424,0.4131054131054131,51.75800528086955,0.7236467236467237,0.6017699115044248,62.845922408014026,0.7168141592920354,0.6254545454545455,70.46627852542038,0.8252252252252252,0.47058823529411764,52.342830025875884,0.627906976744186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14071294559099437,24.424069090241016,0.3545966228893058,0.21739130434782608,33.0653625899339,0.42028985507246375,0.17477477477477477,28.769411969388724,0.37454545454545457,0.37209302325581395,47.20639079436151,0.5294117647058824
glass,Default,0.40654205607476634,0.46261682242990654,0.49065420560747663,0.49065420560747663,0.40186915887850466,0.4392523364485981,0.05982905982905983,7.862876882785658,0.1111111111111111,0.3333333333333333,43.95667618575546,0.5,0.4148936170212766,42.46214851972221,0.44385026737967914,0.0,0.0,0.0,0.4368932038834951,0.4368932038834951,0.0,0.0,0.5042735042735043,0.5042735042735043,0.16666666666666666,0.16666666666666666,0.0,0.8632854755131074,0.038834951456310676,0.4,27.939015512650386,0.4,0.44919786096256686,45.56124474869053,0.47058823529411764,0.0,0.0,0.0
glass,Mod,0.8738317757009346,0.9392523364485982,0.9439252336448598,0.9439252336448598,0.0514018691588785,0.11682242990654206,0.38095238095238093,50.5426415295532,0.6666666666666666,0.7142857142857143,71.88930398002807,0.7142857142857143,0.9301075268817204,94.4856641862511,0.9625668449197861,0.3333333333333333,28.820173947499597,0.5,0.978021978021978,0.978021978021978,0.5,0.5,0.8095238095238095,0.8095238095238095,0.8571428571428571,0.8571428571428571,0.01098901098901099,3.2821884704545496,0.04945054945054945,0.0,1.8177552637045298,1.0,0.0374331550802139,5.473537054780332,0.06486486486486487,0.5,25.593704948595455,1.0
ionosphere,Default,0.5925925925925926,0.6552706552706553,0.5868945868945868,0.5868945868945868,0.4045584045584046,0.42735042735042733,0.013888888888888888,2.3804375219040383,0.05555555555555555,0.6911764705882353,75.33985358765197,0.8235294117647058,0.6787330316742082,68.36388259483624,0.6909090909090909,0.3225806451612903,45.55745732839404,0.6,0.7551020408163265,0.7551020408163265,0.45454545454545453,0.45454545454545453,0.5,0.5,0.20588235294117646,0.20588235294117646,0.0,0.41438809606836546,0.0,0.6868686868686869,70.25422936117326,0.7171717171717171,0.334841628959276,33.85548147422972,0.33783783783783783,0.0,4.474760950551851,0.125
ionosphere,Mod,0.7806267806267806,0.8490028490028491,0.9458689458689459,0.9458689458689459,0.18803418803418803,0.25071225071225073,0.2,41.91615735388328,0.5333333333333333,0.5106382978723404,58.84472495704149,0.6382978723404256,0.9420289855072463,95.88384690386535,0.9663461538461539,0.6933333333333334,73.83723138368259,0.7763157894736842,0.995049504950495,0.995049504950495,1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.0594059405940594,5.984619671599788,0.0891089108910891,0.2571428571428571,31.15044661270558,0.37142857142857144,0.07317073170731707,7.650105159077047,0.0891089108910891,0.2876712328767123,34.44390382799513,0.37142857142857144
kc3,Default,0.8537117903930131,0.8799126637554585,0.5458515283842795,0.5458515283842795,0.5087336244541485,0.5611353711790393,0.0,12.297430654293686,0.2727272727272727,0.8484848484848485,84.00025492044048,0.7575757575757576,0.9705882352941176,97.54566695496338,0.9789473684210527,0.0,12.237261647707996,0.2727272727272727,1.0,1.0,0.45454545454545453,0.45454545454545453,1.0,1.0,0.6363636363636364,0.6363636363636364,0.11538461538461539,12.996711340150204,0.16346153846153846,0.7727272727272727,84.85226524286291,0.9545454545454546,0.5093333333333333,51.88525820520563,0.5335120643431636,0.16666666666666666,50.792512327557034,0.75
kc3,Mod,0.7489082969432315,0.8013100436681223,0.5895196506550219,0.5895196506550219,0.35152838427947597,0.40829694323144106,0.09803921568627451,15.14432264765479,0.2549019607843137,0.7037037037037037,81.15153801614741,0.8518518518518519,0.8736263736263736,88.20711398522255,0.8956043956043956,0.1111111111111111,38.669050982114726,0.5555555555555556,0.8666666666666667,0.8666666666666667,0.35,0.35,0.29411764705882354,0.29411764705882354,0.5185185185185185,0.5185185185185185,0.08518518518518518,11.115267732004389,0.13703703703703704,0.8,79.52317116278435,0.8,0.32142857142857145,34.04468628877494,0.3581267217630854,0.5555555555555556,53.979292585213244,0.5
letter,Default,0.48125,0.52,0.8225,0.8225,0.48125,0.51875,0.07883817427385892,10.018923998518245,0.12309820193637622,0.96,88.696006120475,0.96,0.5059347181008902,51.83285887216089,0.5293244246473645,0.875,71.41594515926549,0.8571428571428571,0.8453333333333334,0.8453333333333334,1.0,1.0,0.8395573997233748,0.8395573997233748,1.0,1.0,0.08266666666666667,10.012238100949409,0.11866666666666667,0.92,90.31422030983472,0.96,0.4892353377876763,50.027634263548734,0.5096439169139466,0.42857142857142855,49.721164137360624,0.75
letter,Mod,0.87125,0.88375,0.655625,0.655625,0.349375,0.375625,0.011904761904761904,5.9137039267849465,0.08333333333333333,0.9125,93.44253721853316,0.95,0.9408410548823949,94.38693774644258,0.9451566951566952,0.0,8.822593594911362,0.5,0.95995995995996,0.95995995995996,0.16,0.16,0.5238095238095238,0.5238095238095238,0.475,0.475,0.05305305305305305,6.42007005350474,0.07207207207207207,0.84,93.48370593647276,1.0,0.32764747690120827,33.351328772559775,0.33832976445396146,0.2727272727272727,39.141937496117116,1.0
lungcancer_GSE31210,Default,0.4469026548672566,0.5353982300884956,0.5398230088495575,0.5398230088495575,0.4557522123893805,0.5442477876106194,0.06315789473684211,10.093349267756974,0.1368421052631579,0.8333333333333334,88.88871106107413,1.0,0.48255813953488375,50.43486906038748,0.5260115606936416,0.5,52.3827594099082,1.0,0.5445544554455446,0.5445544554455446,0.625,0.625,0.5157894736842106,0.5157894736842106,0.25,0.25,0.0594059405940594,9.571928228509515,0.13861386138613863,0.7916666666666666,89.24843226094913,0.9166666666666666,0.4508670520231214,46.99779593740329,0.4941860465116279,0.0,15.0858649878943,0.5
lungcancer_GSE31210,Mod,0.7389380530973452,0.7920353982300885,1.0,1.0,0.2079646017699115,0.2610619469026549,0.04,9.413100641051221,0.16,0.8260869565217391,88.18024362735301,0.8695652173913043,0.8596491228070176,86.86298487140664,0.8786127167630058,0.0,13.740364706639639,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08433734939759036,10.55850075513054,0.1144578313253012,0.75,89.88652144431335,1.0,0.12138728323699421,13.121149934366441,0.14035087719298245,0.5,63.44651116882761,1.0
lympho,Default,0.4797297297297297,0.5878378378378378,0.5,0.5,0.4391891891891892,0.5472972972972973,0.057971014492753624,9.779392073144788,0.17391304347826086,0.6,86.11448666035291,1.0,0.49612403100775193,51.396209878441596,0.5511811023622047,0.0,0.8420349255660748,0,0.527027027027027,0.527027027027027,0.16666666666666666,0.16666666666666666,0.4927536231884058,0.4927536231884058,0.0,0.0,0.04054054054054054,8.842944033155472,0.14864864864864866,0.8333333333333334,86.21575397481584,1.0,0.4453125,47.36596395852109,0.5039370078740157,0.0,0.0,0
lympho,Mod,0.4864864864864865,0.6081081081081081,0.8378378378378378,0.8378378378378378,0.3918918918918919,0.527027027027027,0.30434782608695654,37.550269279895886,0.4782608695652174,0,0.0,0,0.6404494382022472,68.26732727680653,0.7333333333333333,1.0,68.81932790314265,1.0,0.8829787234042553,0.8829787234042553,1.0,1.0,0.7608695652173914,0.7608695652173914,0,0,0.30851063829787234,36.27103557561954,0.4148936170212766,0.5,60.53848077543454,0.6666666666666666,0.2857142857142857,33.57384754673687,0.3888888888888889,0.0,0.0,0.0
mw1,Default,0.5409429280397022,0.6004962779156328,0.7270471464019851,0.7270471464019851,0.47890818858560796,0.533498759305211,0.0684931506849315,9.278528999072101,0.136986301369863,0.8333333333333334,90.35732016272036,1.0,0.592814371257485,60.52684448076467,0.6227544910179641,0.0,33.739959392595615,1.0,0.824468085106383,0.824468085106383,0.8823529411764706,0.8823529411764706,0.773972602739726,0.773972602739726,0.8333333333333334,0.8333333333333334,0.07446808510638298,10.481980733919674,0.13829787234042554,0.8823529411764706,89.63072246303896,0.8235294117647058,0.48214285714285715,49.787434311294795,0.5178571428571429,0.5,14.470934982320564,0.25
mw1,Mod,0.7791563275434243,0.8238213399503722,0.4441687344913151,0.4441687344913151,0.543424317617866,0.607940446650124,0.02631578947368421,10.788098478074646,0.23684210526315788,0.8333333333333334,88.16516849433349,1.0,0.8878787878787879,89.81279405389694,0.9113149847094801,0.0,3.4306466115034073,1.0,0.910828025477707,0.910828025477707,0.22727272727272727,0.22727272727272727,0.631578947368421,0.631578947368421,0.2916666666666667,0.2916666666666667,0.08280254777070063,12.188861988987465,0.16560509554140126,0.9090909090909091,89.79598375002458,0.9545454545454546,0.5623100303951368,58.193215986139855,0.600609756097561,0.3333333333333333,14.85033269903424,0.5
optdigits,Default,0.4179447852760736,0.4348159509202454,0.49980828220858897,0.49980828220858897,0.49213957055214724,0.5074769938650306,0.0939686771076308,10.077155279678937,0.10629790069976675,0.9344262295081968,92.15421871094843,0.9508196721311475,0.40294246815985946,40.77276641047654,0.4118421052631579,0.6,60.23470188860947,0.8125,0.40658049353701525,0.40658049353701525,0.6170212765957447,0.6170212765957447,0.4951682772409197,0.4951682772409197,0.4098360655737705,0.4098360655737705,0.09322365844104974,9.999572102504265,0.1073247160203682,0.9468085106382979,92.2561781484523,0.9361702127659575,0.4914323374340949,49.572527153714454,0.499890278692122,0.375,36.5349246274683,0.5384615384615384
optdigits,Mod,0.5272239263803681,0.566909509202454,1.0,1.0,0.433090490797546,0.4727760736196319,0.19643672910004567,19.839035715673845,0.0,0.875,81.65241593316442,1.0,0.5593687374749499,56.7851573418914,0.5679036715357284,0.6296296296296297,41.90621621430318,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.855131483399827,0.22384428223844283,1.0,81.93150661349134,0.7571428571428571,0.4320963284642716,43.212868494979304,0.4406312625250501,0,48.66148297940522,0.37037037037037035
pc1,Default,0.10009017132551848,0.10009017132551848,0.4995491433724076,0.4995491433724076,0.4806131650135257,0.5329125338142471,0.09786821705426356,9.938766187706303,0.09786821705426356,0,0.0,0,0.0,0.0,0.0,1.0,100.00000000000003,1.0,0.0,0.0,1.0,1.0,0.49709302325581395,0.49709302325581395,0,0,0.07321772639691715,11.07051469378932,0.13102119460500963,0.7804878048780488,89.90762467392288,0.975609756097561,0.48665955176093917,50.366837517685326,0.5140086206896551,0.4375,45.542218873760376,0.8571428571428571
pc1,Mod,0.8169522091974752,0.8403967538322813,0.4905320108205591,0.4905320108205591,0.5013525698827773,0.5374211000901713,0.047619047619047616,8.421072750178196,0.16666666666666666,0.8703703703703703,91.25923881803863,0.9074074074074074,0.9143468950749465,91.80556916112603,0.9251336898395722,0.125,33.41753318722768,0.4444444444444444,0.931958762886598,0.931958762886598,0.32432432432432434,0.32432432432432434,0.6071428571428571,0.6071428571428571,0.5370370370370371,0.5370370370370371,0.06597938144329897,9.574053179131994,0.10927835051546392,0.8378378378378378,90.46780900593086,0.972972972972973,0.5175718849840255,53.0576932349236,0.5369774919614148,0.5384615384615384,53.13938675075605,0.8571428571428571
pima,Default,0.484375,0.5260416666666666,0.72265625,0.72265625,0.4778645833333333,0.52734375,0.08181818181818182,9.996113346319303,0.10454545454545454,0.8666666666666667,89.6422462259267,0.9238095238095239,0.5521064301552107,56.04221996777012,0.5679824561403509,0.5,58.889617966884245,0.7575757575757576,0.7133105802047781,0.7133105802047781,0.7966101694915254,0.7966101694915254,0.6181818181818182,0.6181818181818182,0.6571428571428571,0.6571428571428571,0.07508532423208192,9.628964633430709,0.12627986348122866,0.8757062146892656,90.01417669027308,0.9265536723163842,0.40176600441501104,41.18846278387563,0.42857142857142855,0.26666666666666666,33.37485640713024,0.48
pima,Mod,0.765625,0.7916666666666666,0.6328125,0.6328125,0.3567708333333333,0.4192708333333333,0.1111111111111111,12.997258502771244,0.18518518518518517,0.8660714285714286,87.25351733293125,0.8794642857142857,0.8894009216589862,89.28985633716019,0.8993135011441648,0.0625,15.992210383537667,0.22857142857142856,0.9049079754601227,0.9049079754601227,0.22,0.22,0.42592592592592593,0.42592592592592593,0.6517857142857143,0.6517857142857143,0.10122699386503067,12.71188519673751,0.15030674846625766,0.84,86.86621811212412,0.92,0.3248847926267281,34.82264729922687,0.3617511520737327,0.5,61.49862683389089,0.75
satellite,Default,0.49044289044289047,0.5084693084693085,0.797047397047397,0.797047397047397,0.49121989121989124,0.5058275058275058,0.08397312859884837,9.86255626654492,0.10556621880998081,0.8968957871396895,89.84162375292934,0.8902439024390244,0.5185372005044137,52.589946261179996,0.5321285140562249,0.5550239234449761,55.40040718345003,0.5657894736842105,0.7589393330654881,0.7589393330654881,0.8264525993883792,0.8264525993883792,0.7120921305182342,0.7120921305182342,0.7483370288248337,0.7483370288248337,0.08477300120530333,9.991533319817925,0.10285255122539172,0.8883792048929664,89.90159361998782,0.8990825688073395,0.4282128514056225,43.457320251095716,0.4378147029204431,0.35964912280701755,35.69648197801737,0.3888888888888889
satellite,Mod,0.719036519036519,0.8335664335664336,0.3902097902097902,0.3902097902097902,0.6041958041958042,0.6786324786324787,0.16312056737588654,1.5152090448472708,0.0,0.8105187319884726,94.33055146975587,1.0,0.9039869812855981,90.3931128408952,0.9038417822232325,0.27548209366391185,2.059985988638146,0,0.9177215189873418,0.9177215189873418,0.32446043165467625,0.32446043165467625,0.723404255319149,0.723404255319149,0.3234870317002882,0.3234870317002882,0.14556962025316456,1.5081731523301318,0.0,0.802158273381295,94.26353385795893,1.0,0.6707317073170732,67.67774687597158,0.6767447147078881,0.24863387978142076,2.032966691296287,0
satimage-2,Default,0.4888850594520076,0.5064621747372049,0.7515078407720145,0.7515078407720145,0.4935378252627951,0.5080130966741341,0.0893361581920904,9.982661852176856,0.10663841807909605,1.0,62.66331316289414,1.0,0.4999030444056622,50.58495745902549,0.509594882729211,1.0,98.37703132166119,1.0,0.7514650120648052,0.7514650120648052,0.9859154929577465,0.9859154929577465,0.745409604519774,0.745409604519774,0.0,0.0,0.09341606342640468,9.942978666451246,0.10789382971389176,0.9014084507042254,90.69532477944591,0.9295774647887324,0.4902112812560574,49.35660095678862,0.4981578437075819,0.0,0.0,0.0
