Filename,Mode,MatvR,MatvR_Percentage,RvSk,RvSk_Percentage,MatvSk,MatvSk_Percentage,r_tp_m_fn,r_tp_m_fn_per,r_tn_m_fp,r_tn_m_fp_per,m_tp_r_fn,m_tp_r_fn_per,m_tn_r_fp,m_tn_r_fp_per,s_tp_r_fn,s_tp_r_fn_per,s_tn_r_fp,s_tn_r_fp_per,r_tp_s_fn,r_tp_s_fn_per,r_tn_s_fp,r_tn_s_fp_per,s_tp_m_fn,s_tp_m_fn_per,s_tn_m_fp,s_tn_m_fp_per,m_tp_s_fn,m_tp_s_fn_per,m_tn_s_fp,m_tn_s_fp_per
satimage-2,Default,419,0.07220403239703602,556,0.09581251077029122,299,0.051525073237980355,417,0.07396239801347995,0,0.0,1,0.00019149751053236308,1,0.014285714285714285,0,0.0,0,0.0,556,0.09861653068463995,0,0.0,78,0.015348288075560802,0,0.0,220,0.04211332312404288,1,0.014285714285714285
satimage-2,Mod,435,0.07496122695157677,443,0.07633982422884715,176,0.030329140099948304,434,0.07697765164952111,0,0.0,0,0.0,1,0.014285714285714285,0,0.0,0,0.0,443,0.07857396239801348,0,0.0,119,0.022593506740079743,0,0.0,56,0.010760953112990008,1,0.014285714285714285
spambase,Default,459,0.09976092153879591,37,0.008041730058682896,443,0.09628341664855466,222,0.07962697274031563,0,0.0,0,0.0,237,0.9957983193277311,0,0.0,0,0,36,0.01291248206599713,1,1.0,205,0.07398051245037893,0,0,0,0.0,238,1.0
spambase,Mod,24,0.005216257335361878,28,0.006085633557922191,9,0.0019560965007607042,23,0.00824964131994261,1,1.0,0,0.0,0,0,0,0.0,0,0,27,0.009684361549497847,1,1.0,3,0.0010861694424330196,0,0,6,0.00216998191681736,0,0
thoracic_surgery,Default,36,0.07659574468085106,65,0.13829787234042554,40,0.0851063829787234,19,0.05053191489361702,1,0.16666666666666666,9,0.02459016393442623,7,0.5833333333333334,5,0.01466275659824047,19,0.7916666666666666,40,0.10638297872340426,1,0.16666666666666666,1,0.002932551319648094,13,0.5416666666666666,25,0.0684931506849315,1,0.08333333333333333
thoracic_surgery,Mod,56,0.11914893617021277,57,0.12127659574468085,17,0.036170212765957444,32,0.0851063829787234,1,0.16666666666666666,5,0.014326647564469915,18,0.782608695652174,4,0.011527377521613832,19,0.7916666666666666,33,0.08776595744680851,1,0.16666666666666666,7,0.02005730659025788,0,0.0,7,0.02005730659025788,3,0.13043478260869565
thyroid,Default,280,0.07423117709437964,315,0.0835100742311771,110,0.02916224814422057,235,0.06488128106018774,0,0.0,2,0.0005901445854234287,43,0.4942528735632184,1,0.00029806259314456036,46,0.5111111111111111,268,0.07399226946438432,0,0.0,64,0.018740849194729136,0,0.0,42,0.01237842617152962,4,0.044444444444444446
thyroid,Mod,269,0.07131495227995759,274,0.07264050901378578,55,0.014581124072110286,223,0.06156819436775262,0,0.0,2,0.0005880623346074683,44,0.5,1,0.0002946375957572186,44,0.5,229,0.06322473771397018,0,0.0,35,0.010236911377595788,0,0.0,18,0.005291005291005291,2,0.02247191011235955
vertebral,Default,9,0.0375,10,0.041666666666666664,13,0.05416666666666667,5,0.026595744680851064,0,0.0,4,0.0213903743315508,0,0.0,1,0.005555555555555556,0,0.0,9,0.047872340425531915,0,0.0,3,0.016666666666666666,1,1.0,9,0.04838709677419355,0,0
vertebral,Mod,6,0.025,6,0.025,8,0.03333333333333333,4,0.02127659574468085,0,0.0,2,0.010752688172043012,0,0.0,2,0.010752688172043012,0,0.0,4,0.02127659574468085,0,0.0,4,0.021505376344086023,0,0.0,4,0.021505376344086023,0,0.0
visualizing_livestock,Default,24,0.18461538461538463,91,0.7,113,0.8692307692307693,0,0.0,5,0.8333333333333334,19,0.20212765957446807,0,0.0,0,0.0,19,0.7916666666666666,72,0.9473684210526315,0,0.0,0,0.0,23,0.9583333333333334,90,0.9574468085106383,0,0.0
visualizing_livestock,Mod,10,0.07692307692307693,80,0.6153846153846154,87,0.6692307692307692,1,0.013333333333333334,1,0.16666666666666666,8,0.0975609756097561,0,0.0,0,0.0,16,0.7619047619047619,64,0.8421052631578947,0,0.0,0,0.0,17,0.8095238095238095,70,0.8536585365853658,0,0.0
vowels,Default,113,0.07760989010989011,141,0.09684065934065934,115,0.07898351648351648,104,0.07547169811320754,3,0.21428571428571427,2,0.001567398119122257,4,0.26666666666666666,0,0.0,5,0.2777777777777778,136,0.09876543209876543,0,0.0,59,0.045771916214119475,6,0.35294117647058826,46,0.03605015673981191,4,0.26666666666666666
vowels,Mod,117,0.08035714285714286,128,0.08791208791208792,64,0.04395604395604396,110,0.07988380537400146,0,0.0,1,0.0007886435331230284,6,0.3157894736842105,0,0.0,7,0.35,121,0.0878721859114016,0,0.0,48,0.036725325172149964,0,0.0,11,0.008661417322834646,5,0.23809523809523808
wbc,Default,12,0.031746031746031744,12,0.031746031746031744,15,0.03968253968253968,9,0.02631578947368421,0,0.0,1,0.0029940119760479044,2,0.13333333333333333,1,0.0029940119760479044,2,0.13333333333333333,9,0.02631578947368421,0,0.0,7,0.020833333333333332,1,0.07142857142857142,5,0.014970059880239521,2,0.13333333333333333
wbc,Mod,8,0.021164021164021163,9,0.023809523809523808,6,0.015873015873015872,7,0.02046783625730994,0,0.0,0,0.0,1,0.07142857142857142,0,0.0,2,0.13333333333333333,7,0.02046783625730994,0,0.0,2,0.005952380952380952,0,0.0,2,0.005952380952380952,2,0.13333333333333333
wine,Default,7,0.05426356589147287,10,0.07751937984496124,13,0.10077519379844961,3,0.02727272727272727,0,0.0,2,0.01834862385321101,2,0.6666666666666666,1,0.009345794392523364,5,0.8333333333333334,4,0.03636363636363636,0,0.0,4,0.0380952380952381,3,0.75,6,0.056074766355140186,0,0.0
wine,Mod,6,0.046511627906976744,9,0.06976744186046512,8,0.06201550387596899,1,0.009174311926605505,0,0.0,1,0.009174311926605505,4,0.8,0,0.0,5,0.8333333333333334,4,0.03636363636363636,0,0.0,3,0.027777777777777776,3,0.6,2,0.018691588785046728,0,0.0
