Filename,Mode,AvgTimeElapsed,Flipped,FlippedPercentage,RunNumber50p,AvgFlippedPerRun,AvgFlippedPerRunPercentage,ti_fo_per_all,to_fi_per_all,ti_fo_per_avg,to_fi_per_avg
ionosphere,Default,-1.0,152,0.43304843304843305,1,50.5730612244898,0.14408279551136693,0.18666666666666668,0.873015873015873,0.029902947845804988,0.34797538062844185
kc3,Default,-1.0,284,0.6200873362445415,1,77.07265306122449,0.16828090188040282,0.5831325301204819,0.9767441860465116,0.1582886648635358,0.2647176079734219
letter,Default,-1.0,1585,0.990625,1,287.93142857142857,0.17995714285714284,0.99,1.0,0.17976163265306122,0.18288979591836735
lungcancer_GSE31210,Default,-1.0,225,0.995575221238938,1,41.24734693877551,0.18251038468484737,0.9947643979057592,1.0,0.17989528795811519,0.19678134110787174
lympho,Default,-1.0,143,0.9662162162162162,1,26.58612244897959,0.17963596249310534,0.9647887323943662,1.0,0.17780971543546997,0.22285714285714286
mw1,Default,-1.0,363,0.9007444168734491,1,71.07265306122449,0.17635894059857193,0.9005376344086021,0.9032258064516129,0.17712749615975423,0.16713627386438448
optdigits,Default,-1.0,5178,0.9927147239263804,1,938.8130612244898,0.17998716664579945,0.9938807737860245,0.9533333333333334,0.1809690856208255,0.14682448979591836
pc1,Default,-1.0,901,0.8124436429215509,1,193.60816326530613,0.17457904712831931,0.812984496124031,0.8051948051948052,0.1735722195855086,0.18807315133845745
pima,Default,-1.0,763,0.9934895833333334,1,138.55183673469386,0.18040603741496597,0.994,0.9925373134328358,0.1803461224489796,0.18051781906792566
pima,Optimal,0.020458049160000002,197,0.2565104166666667,1,45.12489795918367,0.0587563775510204,0.18,0.39925373134328357,0.04145632653061224,0.09103259214133415
pima,Fast,-1.0,197,0.2565104166666667,1,45.12489795918367,0.0587563775510204,0.18,0.39925373134328357,0.04145632653061224,0.09103259214133415
satellite,Default,-1.0,6400,0.9945609945609946,1,1157.9575510204081,0.1799467833753548,0.9945442145942259,0.9945972495088409,0.17907854753631391,0.18182270157571867
satimage-2,Default,-1.0,5770,0.9943132862312597,1,1044.1191836734695,0.17992748296975175,0.9942428471737613,1.0,0.18008288591081933,0.16738143144581777
