Repository URL,Star Count
https://github.com/JoshuaWu1997/EMD-ALSTM-Multi-Factor-Stock-Profit-Prediction,23
https://github.com/galbraun/Research-Methods-In-Information-systems-BGU,0
https://github.com/EleutherAI/elk-generalization,11
https://github.com/zghafoori/Deep-Multi-Sphere-SVDD,10
https://github.com/SERG-Delft/dslinter,17
https://github.com/Obarads/PointNet_AutoEncoder_pytorch,5
https://github.com/LordAlucard90/Variational-AutoEncoder-For-Novelty-Detection,11
https://github.com/RongrongMa/GLocalKD,25
https://github.com/IBM/UQ360,243
https://github.com/jinjk92217/SAD,4
https://github.com/ChunaraLab/medshifts,1
https://github.com/w4k2/dse-oc,0
https://github.com/2019-iuc-sw-skku/ssenstone,2
https://github.com/npiro/VibrationML,16
https://github.com/Patricksxj/p_scripts,2
https://github.com/AcedbyB/masked_face_detection_model,0
https://github.com/JishnuSethuraman/PCA-DTW-and-Socket-Programming,0
https://github.com/diego0020/va_course_2015,2
https://github.com/XuexiongLuoMQ/GLADC,6
https://github.com/agarwalShruti15/motion_signature,4
https://github.com/UiO-IN3110/UiO-IN3110.github.io,21
https://github.com/takashiishida/pconf,51
https://github.com/am16br/Reinforcement-Learning-Agent-Finance,0
https://github.com/cursecatcher/bioml,1
https://github.com/EnriqueNueve/Addressing-the-Constraints-of-Active-Learning-on-the-Edge,0
https://github.com/jelliy/Tianchi_ECG_Competition,23
https://github.com/josemoreiraUA/SISQUAL-data-and-methods,0
https://github.com/saidbleik/batchai_mm_ad,10
https://github.com/pratishbodhale/imposture-detection,0
https://github.com/Yashikab/GraduationThesis,0
https://github.com/gabinete-compartilhado-acredito/dou-ml,8
https://github.com/jcmayoral/some_scripts,0
https://github.com/gamba-dev/gamba_classic,1
https://github.com/malfarasplux/pnet2019,1
https://github.com/ThomasMeissnerDS/e2e_ml,15
https://github.com/jstmn/vowel_classifier,0
https://github.com/aorursy/new-nb-1,0
https://github.com/amperie/user-models,0
https://github.com/NeuroDataDesign/team-forbidden-forest,1
https://github.com/trevstanhope/scratch,6
https://github.com/berniewang8177/Out_of_domain_detection,0
https://github.com/nghetrung/climate-change-fake-news,1
https://github.com/JPCGameiro/TPR_Project,0
https://github.com/Day-yong/Machine_Learning,81
https://github.com/matuskovac/Diploma-thesis,0
https://github.com/marioaacuna/gini,0
https://github.com/pstjohn/decay-methods,0
https://github.com/shivamvats/metareskill,0
https://github.com/arnamoy10/smarking_analysis,0
https://github.com/DFKI-NLP/xai-shift-detection,5
https://github.com/pkoprov/CISCO_WBP,2
https://github.com/elhamalghamdiUCD/Semi-Supervised-SLPA,6
https://github.com/illidanlab/RCA,9
https://github.com/martinmanuel9/DIS_EVL,1
https://github.com/nadhirfr/cic-ids-2018,27
https://github.com/Immortalqx/ML_Homework,4
https://github.com/petermartigny/Advanced-Machine-Learning,14
https://github.com/salonirk11/audio-classification,0
https://github.com/cardiohelper-team/backend,0
https://github.com/Mgll3/RepositorioMgl,0
https://github.com/daneisburgh/freehold-forecast,0
https://github.com/IsraelDataLab/College_Projects,0
https://github.com/hongiiv/nipt,6
https://github.com/mengwangk/investor,0
https://github.com/mostafashahin/MyTools,0
https://github.com/steliosbl/acute-clinical-deterioration,0
https://github.com/adailtonaraujo/app_review_analysis,1
https://github.com/chuayupeng/dns-tunnelling-detection,6
https://github.com/salesforce/logai,281
https://github.com/mirkobronzi/bert_reranker,4
https://github.com/TorshaMajumder/dart,0
https://github.com/kumarishan/python-ml-tryout,0
https://github.com/arunsingh2008/arun_data,0
https://github.com/aruna09/Detection-of-Negation-Cue-and-Scope,1
https://github.com/mgpradeepa/py_pip,0
https://github.com/INVOKERer/HSI_PROCESS,3
https://github.com/ivan94fi/ddm_project,0
https://github.com/AngelikiTsintzira/Continuous-implicit-authentication-of-smartphone-users-using-navigation-data,7
https://github.com/rajeevanarun/Artificial-Intelligent-based-Deep-Learning-Model-for-Process-System-Unknown-Fault-Prognosis-,2
https://github.com/jmkuebler/autoML-TST-paper,0
https://github.com/ajfisch/calibrated-selective-classification,2
https://github.com/tteggel/rse,0
https://github.com/IdeasLabUT/EDA-Artifact-Detection,16
https://github.com/11301858/XAISuite,5
https://github.com/FrancescoDelBuono/SBDIO,2
https://github.com/icanforce/Orion-OSDI22,36
https://github.com/john-hope/DS4002-Project2,0
https://github.com/royukira/AIC22_Track1_MTMC_ID10,20
https://github.com/FreakyBytes/bas-observe,0
https://github.com/WithPrecedent/simplify,1
https://github.com/redbackoperations/Projects,1
https://github.com/Charlie5DH/Wireless_Sensor_Network,0
https://github.com/EraslanBas/PerturbDecode,7
https://github.com/MiroK/vesselopet,0
https://github.com/qkpqkp/PlagCheck,1
https://github.com/utwente-scs/misdet-code,13
https://github.com/jonghyeonk/Leverage_Eventlog,2
https://github.com/amanshah0729/CS50shah,0
https://github.com/11301858/xaisuitecli-legacy,0
https://github.com/Gotti27/2columnS,3
https://github.com/superduong/ALIN,1
https://github.com/ngonthier/Icono_Art_Analysis,3
https://github.com/jbeno/usedcar,1
https://github.com/alibertay/BabaVanga,1
https://github.com/LEEHYUNDONG/repo1,0
https://github.com/ulazho/ML,0
https://github.com/AveshMomin/Basic-python-game,0
https://github.com/lforet/CoinVision,1
https://github.com/PicusNext1/EdgeTest,0
https://github.com/Adebobolah/Stackon-Hero,0
https://github.com/Sumit-1S/Heritage-Indentification,0
https://github.com/wikibook/mlsdp,54
https://github.com/smha1012/ml-system-in-actions,1
https://github.com/philosophynote/fastapi_dl,0
https://github.com/joelkoz/Arduino_CMSIS-DSP,0
https://github.com/sonydevworld/spresense,136
https://github.com/edgeimpulse/example-standalone-inferencing-alif,2
https://github.com/edgeimpulse/firmware-alif-e7,3
https://github.com/owenAPI/PlaygroundFinance,1
https://github.com/unknownue/PyTorch.docs,127
https://github.com/apismensky/source_detector,0
https://github.com/vijtad/vijtad,0
https://github.com/phillipmacon/UQ360,0
https://github.com/Embodimentgeniuslm3/DataRobot-456,0
